R,G,B,label
98.13134859396433,120.98972650891632,89.98425154320988,2
95.55476937585733,110.74714763374486,71.88078446502058,2
99.31547753772291,107.94534293552812,74.4942866941015,2
95.55197959533608,110.7477280521262,71.8812414266118,2
97.32957904663922,85.67968192729766,87.4659627914952,2
90.49477280521262,91.09982938957477,82.92295267489712,2
130.43178755144032,138.86078360768175,103.98348851165981,2
130.42610425240053,138.86330332647464,103.98113940329218,2
118.77609310699589,107.59886574074073,97.79684070644718,2
118.778530521262,107.59620541838134,97.80422582304527,2
98.32934242112484,107.10072273662551,85.29458504801097,2
98.32694615912209,107.10074074074075,85.29752572016461,2
126.82273405349794,116.4343664266118,96.65210991083676,2
99.92671639231824,123.8772342249657,76.91049468449931,2
93.0491426611797,113.8756927297668,85.90954475308642,2
93.04901063100137,113.87484825102881,85.91276834705076,2
85.92972050754459,103.00850737311386,79.59221536351166,2
85.93130401234568,103.00704646776406,79.59652520576131,2
106.16306241426612,101.61854166666667,102.1556335733882,2
106.16298268175584,101.61884773662551,102.15695130315501,2
86.86747599451303,108.42937671467764,77.0588768861454,2
86.86620284636489,108.4312628600823,77.05896090534979,2
89.74252572016461,104.22572359396433,101.67186213991769,2
89.74072445130315,104.2258659122085,101.67181670096022,2
99.9237328532236,123.87741083676269,76.91460048010974,2
99.31607081618655,107.9462371399177,74.48804526748971,2
90.87181069958848,120.71745970507544,75.28317729766803,2
90.87506258573389,120.71595164609053,75.28236625514403,2
111.20930641289438,124.47430898491083,84.39350137174212,2
96.67735939643347,114.0144298696845,91.62329732510288,2
96.68077760631002,114.01174897119341,91.62476165980796,2
88.71219564471879,114.97114540466393,71.91650720164608,3
105.78254029492456,138.90638203017832,79.89974451303155,3
90.34816615226337,119.32201731824416,90.46203617969822,3
107.51822702331961,144.79153377914952,90.83061985596707,3
87.50085390946502,119.97614111796982,71.47519975994513,3
71.80425411522634,98.85684927983539,66.52696416323731,3
114.4373182441701,145.1449794238683,98.24285665294924,3
90.04945644718794,119.08739711934156,90.07730366941016,3
95.36397890946502,133.02830504115227,80.15195216049382,3
86.90115569272977,119.53580161179698,70.56776491769547,3
101.72965620713306,133.40485339506174,95.93129458161866,3
99.98657407407407,132.57025891632372,90.05402091906721,3
115.71856910150892,146.0064557613169,100.56793724279835,3
106.66948731138545,131.3557304526749,74.79517661179698,3
94.85730366941016,132.67768432784638,79.3450300068587,3
98.12860510973937,130.3443887174211,77.85441872427984,3
102.23446587791496,133.7448602537723,96.68689557613169,3
129.3702271947874,155.28971536351165,108.36419667352537,3
108.59124314128944,143.88212191358025,88.61864283264747,3
101.60336248285323,132.3286822702332,93.27309070644719,3
97.6637457133059,130.02690243484224,77.1146836419753,3
104.12344050068587,135.67893004115226,90.5519933127572,3
96.2047342249657,134.65240569272976,88.66675840192043,3
132.44412465706446,157.58434756515774,113.04639317558299,3
109.20041923868312,144.26104509602195,89.74558899176955,3
102.47257373113855,132.9763820301783,94.6361025377229,3
95.96639574759945,124.99592421124828,83.17621742112483,3
106.06044067215363,137.03150977366255,93.78808556241427,3
114.61665723593964,142.08696502057614,99.38258659122086,3
100.43145061728396,132.94145747599453,90.78015775034294,3
96.43527177640604,134.95624742798353,88.60608624828532,3
96.53706790123456,125.41987997256516,84.02030264060356,3
116.49679955418381,144.62893861454046,94.69014917695473,3
116.60422582304527,144.91932956104253,76.2136865569273,3
114.61367884087791,142.08125600137174,99.3768792866941,3
106.23704561042524,139.18903892318244,80.76232167352538,3
88.80459362139918,115.04324159807956,72.06070130315501,3
107.55505229766804,144.82726594650205,90.86339077503429,3
102.08781893004115,126.82509516460905,87.77994598765432,3
116.96393689986283,145.14646604938272,76.97903206447188,3
124.81591735253772,146.75200445816188,123.34502229080933,4
130.8979561042524,141.5310896776406,100.5306927297668,4
124.819451303155,146.7493955761317,123.3443072702332,4
130.89575360082304,141.5325257201646,100.53046382030179,4
115.97684242112483,136.09271433470508,106.53759430727024,4
115.97925925925927,136.09336762688613,106.53773919753087,4
123.45017661179698,141.53961334019203,85.8093029835391,4
123.44569873113855,141.54061128257888,85.8084122085048,4
126.00923696844993,155.43651406035664,128.19031978737996,4
110.6305744170096,143.56601423182443,88.97025720164609,4
108.51036608367627,136.26115569272977,85.77197359396433,4
103.55063957475994,119.41537465706448,71.58289437585734,4
172.49221364883402,172.29911951303154,96.8533024691358,4
108.51208076131687,136.25786351165982,85.77507287379973,4
108.76042009602195,134.01201474622772,89.59975394375857,4
108.76203703703703,134.0092232510288,89.60432441700961,4
81.02880315500686,110.6204561042524,70.3709036351166,4
81.02756258573388,110.62027177640604,70.37198388203018,4
75.66019890260631,103.29076217421125,80.02561985596708,4
75.6574108367627,103.2934379286694,80.02401920438957,4
92.44305469821674,113.07842849794238,79.47644633058985,4
89.71564043209877,118.73849194101508,81.09708762002744,4
117.0715663580247,139.69496399176955,92.27143689986282,4
172.4958367626886,172.29838134430727,96.8514231824417,4
89.71370027434843,118.73976251714677,81.09797753772291,4
96.48059585048011,119.86866769547325,81.7139317558299,4
96.48463648834019,119.8676603223594,81.71480109739369,4
96.5597762345679,120.70864454732511,86.44543810013717,4
96.5596536351166,120.70703789437586,86.45009945130316,4
94.91311814128943,111.48055126886145,70.50044495884774,4
94.91120713305898,111.48188957475995,70.50506772976681,4
142.10538751714677,156.294308127572,114.80947959533607,4
142.10774777091908,156.29432956104253,114.80883144718793,4
117.0698482510288,139.69475394375857,92.27346965020575,4
103.5540749314129,119.41441529492455,71.58105452674897,4
121.02724879972565,130.05198388203019,66.74250171467764,4
121.01894375857339,130.05454646776406,66.74362482853223,4
119.40518775720165,137.60985939643348,74.15922410836762,4
119.40375342935528,137.61026320301784,74.160033436214,4
102.8601140260631,137.42723079561043,86.5087757201646,4
100.72786179698217,122.59569187242798,86.66852794924554,5
107.6812122770919,116.35798096707819,80.05599365569273,5
100.72388374485597,122.59874314128943,86.66718106995884,5
105.88996570644719,125.29621827846366,80.92434585048011,5
105.89693329903979,125.29134859396433,80.92769032921811,5
91.3660425240055,108.42856224279835,85.07130229766804,5
91.36789180384088,108.4266598079561,85.07215620713306,5
120.47137945816186,140.4525591563786,99.1560048010974,5
79.34174725651577,105.18650548696846,76.86931755829904,5
79.33971536351166,105.1884962277092,76.86666152263375,5
89.1964274691358,108.77352709190671,76.83594050068587,5
95.75743569958848,117.90684842249657,80.05314214677641,5
107.89188443072702,123.2200891632373,81.48119341563786,5
89.19622942386832,108.77462534293552,76.83343792866941,5
83.67452674897119,113.98954475308642,96.23959619341564,5
83.6769633058985,113.98753943758574,96.24503172153635,5
106.40953189300411,135.664594478738,116.7134413580247,5
105.07018004115227,132.45566958161865,82.2881627229081,5
105.07257716049382,132.45379115226336,82.29171724965707,5
91.0292524005487,122.95920953360768,99.73190586419753,5
91.02443329903979,122.96233281893004,99.73234910836763,5
96.69352109053499,118.3372719478738,70.71365054869685,5
86.87897890946502,101.29991512345678,64.46160408093279,5
107.89686128257887,123.21628686556927,81.48054955418381,5
96.69107167352537,118.33970336076817,70.7101268861454,5
116.47221364883401,131.56864540466393,79.32819530178327,5
116.47260116598079,131.56935099451303,79.32358196159122,5
96.29627229080933,118.78093278463649,76.62409550754458,5
96.29647548010973,118.78094050068587,76.61931841563786,5
104.38111368312757,121.49205332647462,88.31141803840877,5
104.38460991083676,121.49162379972564,88.3032853223594,5
106.51464420438957,128.04234482167354,93.69578875171467,5
106.51652692043896,128.0447265089163,93.69423868312757,5
86.87892661179698,101.29953017832648,64.46263203017833,5
95.75677469135802,117.90681069958848,80.05380058299039,5
128.73202503429354,146.3828677983539,98.01913151577503,5
128.73706618655692,146.38070301783264,98.01789437585734,5
109.11593792866941,136.39672410836764,88.87001543209877,5
109.11320816186557,136.3991855281207,88.86830589849109,5
122.97670096021947,139.6519967421125,85.42953789437585,5
