label,H,S,V,correlation 0,correlation 45,correlation 90,correlation 135,homogeneity 0,homogeneity 45,homogeneity 90,homogeneity 135,contrast 0,contrast 45,contrast 90,contrast 135
1,70.49136488340191,146.13159893689985,118.50634516460906,0.9674979077844744,0.9644957213324645,0.9635089218704748,0.9637602400462711,0.2525206528733807,0.23653431258430688,0.23969749609089472,0.2470864003604919,126.68569509046618,138.19540221943998,142.09452196385672,141.05836534875186
1,66.4239188957476,154.25131001371741,143.66067215363512,0.9513945693640629,0.9490382576284705,0.9537719683853142,0.9497159783763308,0.2289481631069639,0.2232633178399667,0.2197035176370479,0.2175762960706874,190.1193600345019,199.1911302359243,181.15657708876472,196.5412195450824
1,74.2446913580247,134.28907235939644,123.03929355281207,0.9654138130829069,0.9650945370797457,0.9674867397318954,0.9652403467883802,0.23179524907590884,0.22757482308817065,0.22384391289687278,0.22479586301528878,265.19173126625157,267.5679837896711,249.27458225677262,266.45174714285673
1,70.97549897119342,151.07265003429356,151.02246399176954,0.9624925337837352,0.9605705853476437,0.9646317523896324,0.961256777803392,0.2586872873906528,0.2447559446511101,0.264993254480941,0.26425502840947046,189.89702756250978,199.49413012537357,179.15744530583333,196.022306560196
1,68.13754715363511,163.57376200274348,125.18312242798353,0.9561767665701448,0.9533164518263716,0.9537297953851067,0.9512882315799978,0.2139496146034365,0.20511116584783737,0.20247101578190746,0.20322385792601205,234.9831515935378,249.76287036530118,248.1450465117211,260.6137629386448
1,69.63987311385459,158.4319350137174,102.76144633058985,0.9669731241117321,0.9627049432729089,0.9652868872950938,0.9647514140370945,0.23791479459265882,0.22202096315919834,0.2215343176032565,0.2210635072520663,225.86314298030535,254.04954671721157,236.88019982785283,240.1071839458295
1,70.43761059670781,141.49731567215363,153.53406035665296,0.9498534523504227,0.9441869228251212,0.9485436241049947,0.9442023312246789,0.31968905885419774,0.3095790401533265,0.31790742036857206,0.3103549238565383,245.71246942299445,273.2406354943064,252.16891042213908,273.16506388114163
1,74.13616512345679,134.72931927297668,122.78879286694101,0.9652410617714822,0.9650363779003449,0.9675153917100967,0.9651678160921192,0.2312204325389731,0.22687209347724477,0.22358737177765545,0.22449739722419595,266.38879069777556,267.88529473755665,248.94621102507858,266.87966584215883
1,69.8442566872428,163.03620456104252,140.17277692043896,0.9548160234784283,0.9533735946912218,0.9547224604599123,0.9501105684959218,0.2314966929584371,0.21970220091488046,0.22026680152093667,0.22054829098191378,256.072647717584,263.74390901180846,256.5943505599555,282.20176441735475
1,67.85035836762688,164.40207475994512,124.62869598765432,0.9557378587294673,0.9527444960047122,0.953101463509714,0.9506649116761469,0.21324502737296316,0.2041900746257379,0.20143861738652094,0.20193359887037537,234.966560723597,250.28679295481564,248.99195262713724,261.3011972955478
1,74.61122599451303,136.64873628257888,141.26599022633744,0.9643524603583616,0.9609195710174318,0.9635174935915871,0.9620117263259182,0.263874693985854,0.2537425158947797,0.24966587697941148,0.24789702762191865,208.46410766587863,228.34706886309957,213.46027304055806,221.9663596412772
1,72.03244855967078,146.61376543209877,138.4574116941015,0.9627116335423114,0.961151370691048,0.9627581219417833,0.9574713008056188,0.25437904991148996,0.24638253924871284,0.24014692842683052,0.23310695812850799,223.3063583118845,232.32126853557654,222.89913781230328,254.3281221929385
1,71.27351165980795,139.3851740397805,154.69652949245543,0.9504429546005513,0.9446960072372713,0.949101558724691,0.9447104270251978,0.3242825038009889,0.3139520814636612,0.32260473941091966,0.3151034456532389,244.18153660645999,272.31221237964354,250.8427398795038,272.24081083046605
1,65.64801268861454,155.19132030178326,135.19898233882031,0.9633857375110355,0.9594575884099803,0.961916795295369,0.960930529819868,0.2681284209433192,0.25736790797463427,0.2567639870506022,0.2565708138520706,153.0610387597301,169.16289852270606,159.1257743325124,163.01702747338126
1,69.60264746227709,163.81570987654322,139.74391718106995,0.9543719767413875,0.9529763791141147,0.9543303316899275,0.9496866614621553,0.22982564618512422,0.21824911792002805,0.21873364207544124,0.21880411675057623,257.24687683041594,264.5865763326033,257.47160206727807,283.0972122414564
1,68.33440586419754,156.53006601508918,135.28057184499315,0.957196437076579,0.9542819851578968,0.9575906107454067,0.9519966750248111,0.24142999322553357,0.2317032330091407,0.2345794370178371,0.2317170126155779,213.9638062016226,228.15111558716933,212.10253316114455,239.5556506613089
1,74.8741006515775,135.93358196159122,141.6969804526749,0.9646512371786228,0.9612717708905958,0.9638395191433201,0.9623561989018437,0.2650969229730982,0.2550218548980193,0.2517796359665457,0.24944106479528283,207.16292592599928,226.79943097805693,212.04204478905172,220.4495740108961
1,69.91270318930042,124.10569015775035,160.48909036351165,0.964940755805058,0.9631996513818334,0.9661788183543137,0.9629430219978832,0.2705130614590504,0.2617708749065719,0.265081440982843,0.2606185536795014,238.39090439286534,249.79102434328166,229.85756503023512,251.53138862790934
