H,S,V,label
80.57025977366256,120.3046073388203,154.95497685185185,1
82.30676183127572,120.6452872085048,132.1099365569273,1
82.30676183127572,120.6452872085048,132.1099365569273,1
83.77848508230453,130.7287457133059,141.36780178326475,1
84.60190757887517,136.4573945473251,156.04567729766805,1
84.60190757887517,136.4573945473251,156.04567729766805,1
83.59955675582991,66.38066872427983,159.69314386145405,1
83.59955675582991,66.38066872427983,159.69314386145405,1
87.0201440329218,89.1904903978052,145.8624794238683,1
87.0201440329218,89.1904903978052,145.8624794238683,1
87.72233796296297,109.65946159122085,156.45861796982166,1
80.57025977366256,120.3046073388203,154.95497685185185,1
87.72233796296297,109.65946159122085,156.45861796982166,1
87.15103823731138,91.25160665294925,168.18012945816187,1
87.15103823731138,91.25160665294925,168.18012945816187,1
81.65709276406035,97.0011779835391,149.27163580246915,1
81.65709276406035,97.0011779835391,149.27163580246915,1
86.82514746227709,89.26997256515774,160.11808470507543,1
86.86641632373114,88.53644290123457,145.67297067901234,1
88.09478823731139,80.62650634430727,153.89354681069958,1
88.09478823731139,80.62650634430727,153.89354681069958,1
89.51593792866942,74.45186899862826,159.08559927983538,1
78.82939128943758,117.43300582990398,156.23063185871055,1
89.51593792866942,74.45186899862826,159.08559927983538,1
89.46200274348422,83.91101937585734,152.62619941700962,1
89.46200274348422,83.91101937585734,152.62619941700962,1
81.24196502057613,131.0383822016461,157.1049288408779,1
81.24196502057613,131.0383822016461,157.1049288408779,1
80.91464763374485,132.67783179012346,139.93639917695472,1
80.91464763374485,132.67783179012346,139.93639917695472,1
80.75383316186557,137.50541580932784,151.34177812071331,1
80.75383316186557,137.50541580932784,151.34177812071331,1
78.31428583676269,126.90870970507545,149.8580109739369,1
78.82939128943758,117.43300582990398,156.23063185871055,1
78.31428583676269,126.90870970507545,149.8580109739369,1
82.80817729766804,110.61074674211248,151.49494684499314,1
82.80817729766804,110.61074674211248,151.49494684499314,1
81.33741941015089,126.30435956790123,145.20899605624143,1
86.58846107681755,112.06561042524005,156.3158659122085,1
86.58846107681755,112.06561042524005,156.3158659122085,1
87.6653926611797,106.63057270233196,185.1627880658436,2
91.85580332647463,115.0376560356653,178.4785553840878,2
94.0041760973937,101.30590534979424,177.6195396090535,2
94.0041760973937,101.30590534979424,177.6195396090535,2
95.02558213305899,104.01155521262002,174.49170867626887,2
95.02558213305899,104.01155521262002,174.49170867626887,2
89.59117969821673,122.98317729766804,182.47041666666667,2
92.32426697530865,112.80632030178326,175.543926611797,2
92.32426697530865,112.80632030178326,175.543926611797,2
93.59321673525378,112.45109910836763,178.95216306584362,2
87.6653926611797,106.63057270233196,185.1627880658436,2
93.59321673525378,112.45109910836763,178.95216306584362,2
96.03412722908094,103.09179526748972,178.32161179698215,2
96.03412722908094,103.09179526748972,178.32161179698215,2
92.17091649519891,116.82798096707819,190.53908607681757,2
92.17091649519891,116.82798096707819,190.53908607681757,2
92.28318930041152,104.36752743484224,171.88756687242798,2
92.28318930041152,104.36752743484224,171.88756687242798,2
