label,H,S,V,Contrast,Homogeneity,Energy
2,42.417805595871634,161.19591742115327,69.70698994401825,516.1487196351583,0.3839571341987776,0.2560491820197467
2,27.86767911975435,89.77793372569089,51.90635107471853,570.0484786522633,0.5356346395803259,0.43116201349806194
2,26.508647869674185,138.07139598997495,53.80778070175439,379.1320119703889,0.4640419426094969,0.39748797927387686
2,35.09448963707598,148.68135199130376,51.729145251708545,426.5390564195102,0.3903940164911944,0.32014501149567004
2,33.82767292076699,135.93573293184522,55.92184535244134,494.0469039091039,0.41767237485478353,0.32066941009649624
2,29.290760400879265,141.78208887306835,51.667371862855546,409.9629886255294,0.4272396418391286,0.34383869053872723
2,36.19677468957829,160.4574616537885,49.166891554222886,375.63799075095307,0.37870416846094945,0.28997190579021265
2,34.048264895826904,159.6208055675531,58.77740585343781,339.2646098923186,0.40102866521031916,0.30597094486968046
2,26.817556608646015,129.96813502454887,61.77381653530363,408.42710193752634,0.4599796388687621,0.3849082284015573
2,33.21895128424836,157.39457459926018,55.4182880868287,497.7032087209955,0.378186740139536,0.302761002696966
2,29.30435737280108,153.88001074281485,52.15965238283618,408.0375828186566,0.3609611082330062,0.2733839171805931
2,23.826745718050066,139.25233311374615,50.53650122145367,591.0738411990501,0.3940026894124785,0.3469390502613607
2,28.188284757295175,132.89561266601197,69.04443450710812,769.2222898366671,0.3363798741110204,0.29052520690389233
2,33.25146847516595,141.18153555928407,79.12042524807607,1041.1263956562668,0.28947947633676413,0.23517235482573287
2,36.65575602771746,137.42278048298272,59.291014148912765,464.56765393321155,0.34815917376079575,0.25709602171774654
2,30.46715530726257,145.41695770151637,70.31368172386273,470.48803852327455,0.3633622365438559,0.29680215401523796
2,33.46499460800014,141.47224809663874,79.41088067372083,1038.5406005737063,0.28824405959587796,0.23340089174591838
2,29.674754271408958,160.61249437593014,83.64972860257727,434.88923180948905,0.37377249725908496,0.2672893608546061
2,26.555162244800563,121.02987516086246,53.670537239452194,576.8868258442327,0.40185411162913076,0.3602689094555881
2,23.777115063037307,144.94190853518919,65.68749869900986,355.91512080733634,0.4097221993015042,0.34148510445596525
2,26.668411057462865,121.17783735036912,53.755699714643995,579.0393287565225,0.401127168417084,0.3591838076947368
2,23.813151449129553,145.10762484301387,64.76952977012371,369.71582987870414,0.41258381421845264,0.3446963697681689
2,26.056793877985523,148.9974681124918,66.01850104517477,397.5091542201393,0.4366844205719661,0.35643299489441505
2,26.436976202918746,148.7666260209809,69.29148521271242,421.4976688615382,0.42599175417642,0.3413718232498188
2,32.163696597306135,150.89640200752063,78.9755643675576,520.1320674047801,0.3494062545356104,0.2820796291282187
2,33.166854212166264,147.95998624314137,66.55249160799926,557.3323626783697,0.3622618801576676,0.2954996390246615
