label,R,G,B,dissimilarity 0,dissimilarity 45,dissimilarity 90,dissimilarity 135,homogeneity 0,homogeneity 45,homogeneity 90,homogeneity 135,contrast 0,contrast 45,contrast 90,contrast 135
1,124.80489197530864,146.73596450617285,123.37319444444445,9.396915306915531,9.764241518681207,8.770907148407323,9.7296705783236,0.32760628910080314,0.3153054029890521,0.34163719515327673,0.32878674576067823,430.7655594405777,470.45848873328225,412.4270920746112,490.2945327862237
1,130.9033410493827,141.53217206790123,100.53888310185185,8.393881118881636,8.795771433477215,8.0385878010886,8.672281217816163,0.2726020828021237,0.27087548983252135,0.28837009867670166,0.26890923572635517,263.5374514374709,291.22395329426416,237.39211538463772,272.61712142260126
1,124.80621720679012,146.73751736111112,123.36841820987654,9.397082362082553,9.764881323930641,8.771458818959175,9.729362379453656,0.32760417160714506,0.315341409692968,0.3415885771265489,0.3288152522622496,430.7754195804328,470.4643913268312,412.4481876457131,490.3207452952074
1,130.90065200617283,141.53323881172838,100.53717206790124,8.394158896659427,8.796711635093917,8.038770396271223,8.672917121814084,0.2726634015187608,0.2708396332624137,0.2883650670208723,0.26884314975069185,263.5477797202992,291.22316524145873,237.39232905985332,272.6254076808344
1,115.98138310185185,136.0940374228395,106.54531442901235,8.306274281275185,8.669339674168972,7.951585081586,8.287147716989082,0.286900589174787,0.28684399935244775,0.29094615021574965,0.27903396812015696,307.77135198138365,335.5443942917445,278.7803690753996,299.4383173122464
1,115.98132330246914,136.09557291666667,106.54201581790123,8.305448717949607,8.668908585875835,7.951703574204498,8.286084625949512,0.2870240335414118,0.28690311712896255,0.290968697549165,0.27917917406891213,307.7765675991001,335.54078758471394,278.79238344991614,299.43694992359116
1,123.44731095679012,141.5416512345679,85.88130208333334,6.761489898990063,7.0927483536726115,6.810128205128245,7.260371477170693,0.34015621695997394,0.329619200959364,0.33497420435425646,0.32506639555115213,234.01735625486066,261.60590337382956,240.55113442113537,264.55321502141123
1,123.4506037808642,141.5389525462963,85.88550540123457,6.761278166278283,7.0928029711939935,6.810448717948917,7.25971606691505,0.3402808453801072,0.32953157762353524,0.3350433726766692,0.32549789776042987,234.02587412587744,261.61823913114034,240.56938422688933,264.55947262884587
1,126.0036612654321,155.43463541666668,128.19303433641974,7.823310023311449,8.529251583910316,7.646800699302076,7.891876814084094,0.3216381660380783,0.30132532370975607,0.31125009103374524,0.3096475703418885,304.79989510494045,358.9307800943442,282.2081138306567,298.9902624762792
1,110.6223861882716,143.56871720679013,88.99976851851852,9.21623348873391,9.531046159609112,9.084112276612913,9.60540401360856,0.2487142729261556,0.24054074245486068,0.24767146143605132,0.24168472643043623,301.99485819737293,307.87140304613155,284.6531721056919,326.8882447489506
1,108.50843942901234,136.25962962962964,85.79831597222223,12.247420357421191,12.339243079181516,11.846268453769596,12.377096922694612,0.19005914468778964,0.18792825801298896,0.19280838114021615,0.18254835862868088,387.18547008550564,388.0034233482653,351.6704487179842,390.14912338883585
1,103.55400077160493,119.41209490740741,71.66677083333333,8.225481740482861,8.807980400114436,8.501981351982689,8.78703848194716,0.25859077876434855,0.2421066015043088,0.24975211227782446,0.24802442347325565,261.1425097125459,295.32723307644477,278.2698834499256,305.255563184747
1,172.49252700617285,172.2983101851852,96.8760223765432,13.323065268066395,13.803786554728378,13.401651126652007,13.831709762493366,0.2114221322871827,0.20659214861231648,0.22780226536578416,0.21127870476898275,486.5098562548973,520.0963336038881,498.32256021759355,519.2777047377346
1,108.50757908950617,136.26020254629628,85.80442708333334,12.247282439783179,12.339443993634768,11.845889665890867,12.377052058302098,0.18993696782859176,0.1878648126407826,0.19279306341862976,0.18246339199284015,387.1650641025978,387.9970389501508,351.6455749806126,390.14847383045475
