label,R,G,B,Contrast,Homogeneity,Energy
4,97.6183067558299,127.1239566186557,115.57287294238684,247.95859517657195,0.25569873570038065,0.03805505777111837
4,100.84453703703704,137.06739711934156,127.02667181069958,183.9767510766581,0.3838776096314587,0.06676023690331474
4,100.84453703703704,137.06739711934156,127.02667181069958,183.9767510766581,0.3838776096314587,0.06676023690331474
4,143.81965020576132,156.5849785665295,141.29863940329219,176.05805081826014,0.291002761576142,0.031802764158517516
4,143.81965020576132,156.5849785665295,141.29863940329219,176.05805081826014,0.291002761576142,0.031802764158517516
4,117.62745970507545,138.91559585048012,130.0414317558299,233.57939448751077,0.23970706102384756,0.043045278583967964
4,118.86013460219479,143.3093758573388,121.54983624828532,282.11024289405685,0.27503108417854394,0.050215136729654365
4,117.62745970507545,138.91559585048012,130.0414317558299,233.57939448751077,0.23970706102384756,0.043045278583967964
4,115.28969650205761,141.34115226337448,134.20493912894375,208.93801894918178,0.29645615432426314,0.05380826560780286
4,115.28969650205761,141.34115226337448,134.20493912894375,208.93801894918178,0.29645615432426314,0.05380826560780286
4,135.84732338820302,156.6842524005487,145.82484310699587,245.20431696813085,0.2791777672582585,0.046815771721724776
4,135.84732338820302,156.6842524005487,145.82484310699587,245.20431696813085,0.2791777672582585,0.046815771721724776
4,119.50803240740741,143.07905521262003,125.24581447187929,190.05020930232556,0.29200764338168433,0.04938826023960889
4,119.50803240740741,143.07905521262003,125.24581447187929,190.05020930232556,0.29200764338168433,0.04938826023960889
4,131.33979423868314,149.9340715020576,139.72523405349793,211.1796640826873,0.28878917439664703,0.05531794001654419
4,118.17417095336077,146.605911351166,120.4053549382716,200.25501722652885,0.3159617313963291,0.04876428682456887
4,120.08552640603567,139.3259122085048,126.69230195473251,144.76837295434973,0.30358174462644116,0.05383331726627601
4,126.35532578875171,145.39309927983538,137.56870284636489,190.35950473729542,0.26612300432405434,0.05394515255913685
4,126.35532578875171,145.39309927983538,137.56870284636489,190.35950473729542,0.26612300432405434,0.05394515255913685
4,132.768268175583,149.64931841563785,142.7846784979424,112.73611455641688,0.34076310681480915,0.058229129508233265
4,132.768268175583,149.64931841563785,142.7846784979424,112.73611455641688,0.34076310681480915,0.058229129508233265
4,125.55164523319615,143.26001371742112,135.55579303840878,160.56263049095614,0.2954891811006608,0.05615943913890127
4,125.55164523319615,143.26001371742112,135.55579303840878,160.56263049095614,0.2954891811006608,0.05615943913890127
4,108.86392918381344,143.72773748285323,121.63574074074074,295.9771662360034,0.36212539708763664,0.07445765569144566
4,108.86392918381344,143.72773748285323,121.63574074074074,295.9771662360034,0.36212539708763664,0.07445765569144566
4,99.15234910836763,127.32941358024691,111.90798696844993,251.62240999138663,0.3928622190096285,0.0733571591454203
4,118.17417095336077,146.605911351166,120.4053549382716,200.25501722652885,0.3159617313963291,0.04876428682456887
4,99.15234910836763,127.32941358024691,111.90798696844993,251.62240999138663,0.3928622190096285,0.0733571591454203
4,102.94690757887517,135.88860939643348,116.26587105624142,244.99832988802757,0.3434598941545691,0.05450953536535098
4,102.94690757887517,135.88860939643348,116.26587105624142,244.99832988802757,0.3434598941545691,0.05450953536535098
4,108.67797153635117,141.16729852537722,112.19459962277092,351.6419646856159,0.3290656442605312,0.0427824231169939
4,108.67797153635117,141.16729852537722,112.19459962277092,351.6419646856159,0.3290656442605312,0.0427824231169939
4,115.81174811385459,141.6288297325103,123.18298525377229,190.04596813092158,0.2528698860826225,0.0449959973907564
4,115.81174811385459,141.6288297325103,123.18298525377229,190.04596813092158,0.2528698860826225,0.0449959973907564
4,106.39864283264747,132.34409379286694,115.74960819615912,232.4355848406546,0.22643113993527333,0.03570192523079497
4,111.84513374485597,140.72362054183813,133.73461676954733,207.5907605512489,0.2457562103952653,0.04062409938356751
5,121.2342566872428,142.16662294238682,126.87375943072702,397.48713436692503,0.21194428637839777,0.04373129976096272
5,121.95763288751715,140.72643347050754,123.74237139917696,337.94045478036173,0.19556615865216054,0.03200497628756667
5,121.85798096707819,136.90490912208506,125.20938957475994,161.10684668389317,0.24002433430940623,0.04583120053462968
5,121.85798096707819,136.90490912208506,125.20938957475994,161.10684668389317,0.24002433430940623,0.04583120053462968
5,162.91243741426612,177.1203335048011,157.83195044581618,188.7883565891473,0.3936271385244144,0.07937078646270006
5,162.91243741426612,177.1203335048011,157.83195044581618,188.7883565891473,0.3936271385244144,0.07937078646270006
5,134.405997085048,157.3620018861454,134.0586651234568,298.71395865633076,0.24239809090931888,0.04924797738092276
5,134.405997085048,157.3620018861454,134.0586651234568,298.71395865633076,0.24239809090931888,0.04924797738092276
5,146.2685931069959,158.72407064471878,138.24977880658437,214.5839698535745,0.3212852834363306,0.06581514313897481
5,135.28014231824417,144.3096536351166,131.74777091906722,307.4734556416881,0.3042372632667072,0.05580697647425672
5,121.2342566872428,142.16662294238682,126.87375943072702,397.48713436692503,0.21194428637839777,0.04373129976096272
5,127.97523062414267,146.48228995198903,125.51058470507544,432.0773695090439,0.2540199696625628,0.039403362498231044
5,127.97523062414267,146.48228995198903,125.51058470507544,432.0773695090439,0.2540199696625628,0.039403362498231044
5,124.76957733196159,137.89972307956106,133.4715500685871,296.9269862187769,0.2811009333497787,0.050730532743361305
5,124.76957733196159,137.89972307956106,133.4715500685871,296.9269862187769,0.2811009333497787,0.050730532743361305
5,137.84579646776405,156.52606481481482,139.13283950617284,261.74999310938847,0.34001835988132567,0.055621629124578645
5,117.0716426611797,138.02862911522635,129.72092592592594,218.3923669250646,0.262051460335746,0.04593588791037223
5,117.0716426611797,138.02862911522635,129.72092592592594,218.3923669250646,0.262051460335746,0.04593588791037223
5,121.46331447187929,138.78682784636487,126.65973165294925,217.12927217915592,0.27188476321276106,0.04857289688096087
5,127.86963477366255,143.9133916323731,130.5491546639232,413.80848320413446,0.3360737065761714,0.06876700780295607
5,121.46331447187929,138.78682784636487,126.65973165294925,217.12927217915592,0.27188476321276106,0.04857289688096087
5,112.42850137174212,143.56096021947874,149.3375840192044,267.2721498708011,0.28087560007151485,0.06039949104408895
5,112.42850137174212,143.56096021947874,149.3375840192044,267.2721498708011,0.28087560007151485,0.06039949104408895
5,138.85192472565157,166.1420910493827,164.74543724279835,200.5521559000861,0.3592085511696981,0.07614456300238753
5,123.40903635116598,147.64281121399176,119.2297719478738,355.5774099913868,0.3086117566960135,0.04794889149833909
5,123.40903635116598,147.64281121399176,119.2297719478738,355.5774099913868,0.3086117566960135,0.04794889149833909
5,123.03924639917696,151.34240483539094,147.29782235939643,345.9021059431525,0.4085153394854008,0.09321729667222697
5,123.03924639917696,151.34240483539094,147.29782235939643,345.9021059431525,0.4085153394854008,0.09321729667222697
5,126.42590449245542,144.27050325788753,123.67256944444445,317.763976744186,0.2558189574630841,0.03880221389195767
5,127.86963477366255,143.9133916323731,130.5491546639232,413.80848320413446,0.3360737065761714,0.06876700780295607
5,126.42590449245542,144.27050325788753,123.67256944444445,317.763976744186,0.2558189574630841,0.03880221389195767
5,127.4534456447188,148.45787722908094,131.91635288065842,107.10285271317828,0.4261411786289833,0.08644949509783949
5,127.4534456447188,148.45787722908094,131.91635288065842,107.10285271317828,0.4261411786289833,0.08644949509783949
5,115.66445816186557,136.15778549382716,115.05743227023319,360.87521274763134,0.24863337876628616,0.03251513073903565
5,115.66445816186557,136.15778549382716,115.05743227023319,360.87521274763134,0.24863337876628616,0.03251513073903565
5,131.8827280521262,146.73747170781894,135.47388203017832,316.9903746770026,0.2432914999604868,0.04888956109750624
5,131.8827280521262,146.73747170781894,135.47388203017832,316.9903746770026,0.2432914999604868,0.04888956109750624
5,147.6903172153635,164.77873628257888,154.58101508916323,188.52190956072354,0.3286204394609126,0.04942988075497344
5,147.6903172153635,164.77873628257888,154.58101508916323,188.52190956072354,0.3286204394609126,0.04942988075497344
5,121.95763288751715,140.72643347050754,123.74237139917696,337.94045478036173,0.19556615865216054,0.03200497628756667
