label,Mean_h,Variance_h,Skewness_h,Kurtosis_h,Entropy_h,Mean_s,Variance_s,Skewness_s,Kurtosis_s,Entropy_s,Mean_v,Variance_v,Skewness_v,Kurtosis_v,Entropy_v,Contrast,Homogeneity,Energy
1,6480.0,1296820400.0,8.907983730968525,81.82115916531204,2.538056,4556.25,327933900.0,6.84446921449496,49.12145617320271,3.7120986,4556.25,121057780.0,4.361861857263429,20.538146826484013,4.2292976,251.38321360895782,0.46049345923335716,0.09365234482859683
1,6480.0,507695650.0,5.378715231335327,35.64187571048917,3.0030367,4556.25,121644920.0,5.4562596701407715,32.842676622011616,4.4534264,4556.25,75501180.0,4.019834432609012,18.217964068843425,4.5784836,342.9986339362619,0.3441827946117862,0.05176665168537624
1,6480.0,1296820400.0,8.907983730968525,81.82115916531204,2.538056,4556.25,327933900.0,6.84446921449496,49.12145617320271,3.7120986,4556.25,121057780.0,4.361861857263429,20.538146826484013,4.2292976,251.38321360895782,0.46049345923335716,0.09365234482859683
1,6480.0,610458600.0,5.803157719279344,36.339596070115135,2.949389,4556.25,267299490.0,5.572160129866223,32.65350190152326,3.5400476,4556.25,58318256.0,2.3836821320320727,5.4795592643561495,4.5207863,170.4858776916451,0.2648439311909279,0.039326584249556186
1,6480.0,610458600.0,5.803157719279344,36.339596070115135,2.949389,4556.25,267299490.0,5.572160129866223,32.65350190152326,3.5400476,4556.25,58318256.0,2.3836821320320727,5.4795592643561495,4.5207863,170.4858776916451,0.2648439311909279,0.039326584249556186
1,6480.0,903115200.0,7.9070970434202446,65.75102363479431,2.8421803,4556.25,240047800.0,4.941613361724203,24.783791602267485,3.609936,4556.25,63482456.0,2.611053301069415,6.4739049243390365,4.520832,207.3584737295435,0.24807775054397663,0.03824292480463725
1,6480.0,903115200.0,7.9070970434202446,65.75102363479431,2.8421803,4556.25,240047800.0,4.941613361724203,24.783791602267485,3.609936,4556.25,63482456.0,2.611053301069415,6.4739049243390365,4.520832,207.3584737295435,0.24807775054397663,0.03824292480463725
1,6480.0,1146161400.0,9.285638621435119,93.99756949542338,2.742663,4556.25,271183740.0,5.23544915291107,27.387883906527826,3.5954547,4556.25,51218360.0,2.5172027838195548,6.282446140833471,4.6868124,184.3332248062016,0.28009927189971956,0.03824878929951762
1,6480.0,1146161400.0,9.285638621435119,93.99756949542338,2.742663,4556.25,271183740.0,5.23544915291107,27.387883906527826,3.5954547,4556.25,51218360.0,2.5172027838195548,6.282446140833471,4.6868124,184.3332248062016,0.28009927189971956,0.03824878929951762
1,6480.0,1075969900.0,8.635111807374132,77.95941859223092,2.8292184,4556.25,246195040.0,5.390193485362546,29.75092245645194,3.722518,4556.25,82017600.0,3.3646405715605665,10.96441822791387,4.464654,190.73867355727825,0.2552852277310722,0.04524596224071439
1,6480.0,1075969900.0,8.635111807374132,77.95941859223092,2.8292184,4556.25,246195040.0,5.390193485362546,29.75092245645194,3.722518,4556.25,82017600.0,3.3646405715605665,10.96441822791387,4.464654,190.73867355727825,0.2552852277310722,0.04524596224071439
1,6480.0,613520640.0,5.840449743126155,37.527209209234336,2.9800024,4556.25,212608910.0,5.389786043063881,30.068902531872418,3.8874059,4556.25,89465140.0,3.359235110645519,11.591432408204659,4.3374815,181.320060292851,0.30012209448458527,0.05070686485039723
1,6480.0,507695650.0,5.378715231335327,35.64187571048917,3.0030367,4556.25,121644920.0,5.4562596701407715,32.842676622011616,4.4534264,4556.25,75501180.0,4.019834432609012,18.217964068843425,4.5784836,342.9986339362619,0.3441827946117862,0.05176665168537624
1,6480.0,613520640.0,5.840449743126155,37.527209209234336,2.9800024,4556.25,212608910.0,5.389786043063881,30.068902531872418,3.8874059,4556.25,89465140.0,3.359235110645519,11.591432408204659,4.3374815,181.320060292851,0.30012209448458527,0.05070686485039723
1,6480.0,573501300.0,5.539016278360385,31.723177003274962,3.078269,4556.25,178293250.0,4.409030463470769,18.972658790157137,3.921011,4556.25,94083960.0,3.2851700179211574,10.254490981165423,4.3180647,233.18806115417743,0.2740796567427499,0.0511815739177655
1,6480.0,573501300.0,5.539016278360385,31.723177003274962,3.078269,4556.25,178293250.0,4.409030463470769,18.972658790157137,3.921011,4556.25,94083960.0,3.2851700179211574,10.254490981165423,4.3180647,233.18806115417743,0.2740796567427499,0.0511815739177655
1,6480.0,719797100.0,7.522466990826058,67.0071497614632,2.9378142,4556.25,218114190.0,6.097525583693579,40.099044672315955,3.9589353,4556.25,86180900.0,3.2508966177414944,10.561020288577117,4.3730826,241.1045279931094,0.2361517398009802,0.042541467898760815
1,6480.0,719797100.0,7.522466990826058,67.0071497614632,2.9378142,4556.25,218114190.0,6.097525583693579,40.099044672315955,3.9589353,4556.25,86180900.0,3.2508966177414944,10.561020288577117,4.3730826,241.1045279931094,0.2361517398009802,0.042541467898760815
1,6480.0,208885070.0,2.5381854507996024,5.768065193321666,3.6199827,4556.25,129523490.0,5.016875546794846,32.61809174482324,4.1613255,4556.25,36053588.0,1.3027706028039394,0.6563891849871584,4.722993,188.06992678725237,0.3604364833907013,0.04038912263883493
1,6480.0,208885070.0,2.5381854507996024,5.768065193321666,3.6199827,4556.25,129523490.0,5.016875546794846,32.61809174482324,4.1613255,4556.25,36053588.0,1.3027706028039394,0.6563891849871584,4.722993,188.06992678725237,0.3604364833907013,0.04038912263883493
1,6480.0,302215600.0,5.403765064088674,38.02991535707022,3.6403441,4556.25,106233656.0,4.565187454286109,23.88463834707747,4.4629803,4556.25,30451082.0,2.3823799202990537,7.3538432932772775,4.942801,308.7613049095607,0.33134667855594346,0.03955638550944785
1,6480.0,302215600.0,5.403765064088674,38.02991535707022,3.6403441,4556.25,106233656.0,4.565187454286109,23.88463834707747,4.4629803,4556.25,30451082.0,2.3823799202990537,7.3538432932772775,4.942801,308.7613049095607,0.33134667855594346,0.03955638550944785
1,6480.0,301071360.0,4.132242648130976,22.58397937296422,3.3848104,4556.25,216329000.0,6.605473285213139,47.669294517579615,3.9596868,4556.25,48963150.0,1.9679641234623855,3.320448348223671,4.609291,172.89895004306632,0.3665713403909035,0.050430524813146436
2,6480.0,2172510500.0,10.928719085742276,125.29439361889715,2.1002176,4556.25,224343220.0,5.0152572018114485,25.15801075190797,3.8737402,4556.25,176052690.0,4.666998478128866,21.642854788324104,4.040681,426.6070172265288,0.2617274825579056,0.06188569162051657
2,6480.0,2169947100.0,9.742787511529254,95.93137322413098,2.073436,4556.25,368994560.0,5.890494654145619,35.85293857224967,3.2765143,4556.25,151759700.0,4.084418729768338,16.55844443749082,4.0127425,157.6987639965547,0.2495869221858941,0.05596910133870091
2,6480.0,1990055700.0,11.111896385793303,132.01495343306283,2.073188,4556.25,235385950.0,4.4083051446907895,18.447639991835587,3.620525,4556.25,166355100.0,4.35683593767595,19.263355643622102,3.9344594,116.51748751076659,0.27069734951803265,0.05840446557092056
2,6480.0,1990055700.0,11.111896385793303,132.01495343306283,2.073188,4556.25,235385950.0,4.4083051446907895,18.447639991835587,3.620525,4556.25,166355100.0,4.35683593767595,19.263355643622102,3.9344594,116.51748751076659,0.27069734951803265,0.05840446557092056
2,6480.0,1558692000.0,8.573616011801695,78.22678079160885,2.1481454,4556.25,293597540.0,4.762962059666419,22.675930663225916,3.2891,4556.25,187080690.0,4.204011723947693,17.235962423738393,3.7902908,113.74934625322997,0.2695912882811241,0.06069152554783808
2,6480.0,1558692000.0,8.573616011801695,78.22678079160885,2.1481454,4556.25,293597540.0,4.762962059666419,22.675930663225916,3.2891,4556.25,187080690.0,4.204011723947693,17.235962423738393,3.7902908,113.74934625322997,0.2695912882811241,0.06069152554783808
2,6480.0,1727524100.0,10.616616955459838,121.60501344084788,2.317658,4556.25,249562320.0,4.951752840093249,24.45019151237549,3.6662855,4556.25,147652700.0,4.175234702024991,17.174741777416045,4.061566,182.18497071490094,0.26384490909810915,0.05568828427640272
2,6480.0,1727524100.0,10.616616955459838,121.60501344084788,2.317658,4556.25,249562320.0,4.951752840093249,24.45019151237549,3.6662855,4556.25,147652700.0,4.175234702024991,17.174741777416045,4.061566,182.18497071490094,0.26384490909810915,0.05568828427640272
2,6480.0,2517777700.0,11.795634380981813,144.28077433584372,2.0300817,4556.25,332168500.0,5.686764913540584,33.33301307557523,3.393434,4556.25,132824500.0,3.6967710385173214,13.053785327187008,4.0897226,167.3924177433247,0.2398115892963849,0.049601396827114626
2,6480.0,2517777700.0,11.795634380981813,144.28077433584372,2.0300817,4556.25,332168500.0,5.686764913540584,33.33301307557523,3.393434,4556.25,132824500.0,3.6967710385173214,13.053785327187008,4.0897226,167.3924177433247,0.2398115892963849,0.049601396827114626
2,6480.0,1687664100.0,8.910385523397984,80.38864564457964,2.2667701,4556.25,282792500.0,5.454469626336472,31.563066925449256,3.5614896,4556.25,131802184.0,3.6562099021694916,12.606413318648539,4.11139,121.20638070628769,0.22603843099857612,0.04915844899619802
2,6480.0,2172510500.0,10.928719085742276,125.29439361889715,2.1002176,4556.25,224343220.0,5.0152572018114485,25.15801075190797,3.8737402,4556.25,176052690.0,4.666998478128866,21.642854788324104,4.040681,426.6070172265288,0.2617274825579056,0.06188569162051657
2,6480.0,1687664100.0,8.910385523397984,80.38864564457964,2.2667701,4556.25,282792500.0,5.454469626336472,31.563066925449256,3.5614896,4556.25,131802184.0,3.6562099021694916,12.606413318648539,4.11139,121.20638070628769,0.22603843099857612,0.04915844899619802
2,6480.0,2283757800.0,10.357834613341247,111.34719325986666,2.0187187,4556.25,386252770.0,6.442767020353349,43.73218080525756,3.3819766,4556.25,158198930.0,4.044054219755095,16.058243209111204,3.9824188,168.6807459086994,0.28064516263339995,0.060272428050245366
2,6480.0,2283757800.0,10.357834613341247,111.34719325986666,2.0187187,4556.25,386252770.0,6.442767020353349,43.73218080525756,3.3819766,4556.25,158198930.0,4.044054219755095,16.058243209111204,3.9824188,168.6807459086994,0.28064516263339995,0.060272428050245366
2,6480.0,1652492400.0,8.937266626240701,81.75775535577246,2.317388,4556.25,213062200.0,5.018728114057108,27.276503714607216,3.8675468,4556.25,223771360.0,5.151168773212405,27.016036291671607,3.8143258,183.81959086993973,0.29539027594657774,0.07508932894459075
2,6480.0,1652492400.0,8.937266626240701,81.75775535577246,2.317388,4556.25,213062200.0,5.018728114057108,27.276503714607216,3.8675468,4556.25,223771360.0,5.151168773212405,27.016036291671607,3.8143258,183.81959086993973,0.29539027594657774,0.07508932894459075
2,6480.0,2105875700.0,11.470746702062007,138.7451669949413,2.1072242,4556.25,284566400.0,5.2152645161464015,27.940991317937755,3.5025973,4556.25,133049820.0,3.785339190316598,14.09383359277781,4.067511,150.73050301464255,0.25390162370363956,0.05217948876373248
2,6480.0,2105875700.0,11.470746702062007,138.7451669949413,2.1072242,4556.25,284566400.0,5.2152645161464015,27.940991317937755,3.5025973,4556.25,133049820.0,3.785339190316598,14.09383359277781,4.067511,150.73050301464255,0.25390162370363956,0.05217948876373248
2,6480.0,2566469000.0,11.189024626976314,130.70746075709803,1.8340855,4556.25,378686660.0,6.410420872881519,43.913137153598754,3.3519478,4556.25,150746430.0,4.00295070671514,15.473630806586947,4.031303,108.83522825150733,0.19870021812628536,0.048231725299905756
2,6480.0,2566469000.0,11.189024626976314,130.70746075709803,1.8340855,4556.25,378686660.0,6.410420872881519,43.913137153598754,3.3519478,4556.25,150746430.0,4.00295070671514,15.473630806586947,4.031303,108.83522825150733,0.19870021812628536,0.048231725299905756
2,6480.0,1989128100.0,9.19746615020612,83.87701218013851,2.174539,4556.25,381132130.0,6.385943466588575,42.39223439835896,3.4078522,4556.25,162469680.0,4.103800813890014,16.401354458592586,3.9909804,187.24458742463398,0.25610612346368034,0.06213255874664096
2,6480.0,2219152000.0,9.428961801605794,88.00558221196273,2.0351353,4556.25,248877600.0,4.8594455464677235,23.147476049812706,3.674549,4556.25,142601540.0,3.9026367884392865,14.733703512512758,4.0885243,229.87070801033593,0.19708219578298486,0.045632488268825516
2,6480.0,1989128100.0,9.19746615020612,83.87701218013851,2.174539,4556.25,381132130.0,6.385943466588575,42.39223439835896,3.4078522,4556.25,162469680.0,4.103800813890014,16.401354458592586,3.9909804,187.24458742463398,0.25610612346368034,0.06213255874664096
2,6480.0,1751056500.0,9.412521327699537,88.46021968349439,2.3926651,4556.25,151140160.0,4.421484993091421,19.40931224883376,4.1873727,4556.25,175837260.0,4.940070237677456,24.578769101309522,4.0952377,330.58932558139537,0.3445123134159393,0.057438606873454104
2,6480.0,1751056500.0,9.412521327699537,88.46021968349439,2.3926651,4556.25,151140160.0,4.421484993091421,19.40931224883376,4.1873727,4556.25,175837260.0,4.940070237677456,24.578769101309522,4.0952377,330.58932558139537,0.3445123134159393,0.057438606873454104
2,6480.0,1502569600.0,10.239538541113102,113.10449557688234,2.552001,4556.25,149156350.0,4.2554003513879675,17.766133314236075,4.1679955,4556.25,147080030.0,4.698066833234051,22.470137384651235,4.1779537,269.8403970714901,0.2999497497326426,0.06643526166494097
2,6480.0,1502569600.0,10.239538541113102,113.10449557688234,2.552001,4556.25,149156350.0,4.2554003513879675,17.766133314236075,4.1679955,4556.25,147080030.0,4.698066833234051,22.470137384651235,4.1779537,269.8403970714901,0.2999497497326426,0.06643526166494097
2,6480.0,1527959800.0,9.162915751666661,90.14403238353114,2.4230785,4556.25,220075440.0,4.81730223595025,24.34900480060692,3.7844908,4556.25,127559480.0,3.9959742994153284,16.00409060769712,4.181776,219.72365202411717,0.2420675680059091,0.0504326967382582
2,6480.0,1527959800.0,9.162915751666661,90.14403238353114,2.4230785,4556.25,220075440.0,4.81730223595025,24.34900480060692,3.7844908,4556.25,127559480.0,3.9959742994153284,16.00409060769712,4.181776,219.72365202411717,0.2420675680059091,0.0504326967382582
2,6480.0,1727918600.0,9.044263349584718,81.32154045907444,2.250701,4556.25,152274670.0,3.753971196754877,13.121468424134324,4.046995,4556.25,204410820.0,5.155455629714554,27.113626078160294,3.932905,268.42929112833764,0.30417701836898015,0.06822166062758843
2,6480.0,1727918600.0,9.044263349584718,81.32154045907444,2.250701,4556.25,152274670.0,3.753971196754877,13.121468424134324,4.046995,4556.25,204410820.0,5.155455629714554,27.113626078160294,3.932905,268.42929112833764,0.30417701836898015,0.06822166062758843
2,6480.0,3080738800.0,12.735168410459897,164.34386511933724,1.8076224,4556.25,338042430.0,5.809173767455608,35.730880570718206,3.3568945,4556.25,149185010.0,3.894417341972753,14.684373839459141,4.0100975,107.01584582256676,0.24203853781801193,0.05173746993476404
2,6480.0,2219152000.0,9.428961801605794,88.00558221196273,2.0351353,4556.25,248877600.0,4.8594455464677235,23.147476049812706,3.674549,4556.25,142601540.0,3.9026367884392865,14.733703512512758,4.0885243,229.87070801033593,0.19708219578298486,0.045632488268825516
2,6480.0,3080738800.0,12.735168410459897,164.34386511933724,1.8076224,4556.25,338042430.0,5.809173767455608,35.730880570718206,3.3568945,4556.25,149185010.0,3.894417341972753,14.684373839459141,4.0100975,107.01584582256676,0.24203853781801193,0.05173746993476404
2,6480.0,2224384800.0,10.67750294769271,120.8286214757457,2.022314,4556.25,329884800.0,5.617212021318297,32.92300276981187,3.3778691,4556.25,159704160.0,4.04019830047266,15.874989103015007,3.9674616,118.40765202411714,0.21978432516418853,0.05149731313312768
2,6480.0,2224384800.0,10.67750294769271,120.8286214757457,2.022314,4556.25,329884800.0,5.617212021318297,32.92300276981187,3.3778691,4556.25,159704160.0,4.04019830047266,15.874989103015007,3.9674616,118.40765202411714,0.21978432516418853,0.05149731313312768
2,6480.0,1562966700.0,9.225886730344682,84.73286843494417,2.5439222,4556.25,197585280.0,4.869732283549617,23.501328292938265,3.9949853,4556.25,140644140.0,4.489628746676579,20.26584403424538,4.237621,289.3138587424634,0.2397021987036688,0.05457846308482649
2,6480.0,1562966700.0,9.225886730344682,84.73286843494417,2.5439222,4556.25,197585280.0,4.869732283549617,23.501328292938265,3.9949853,4556.25,140644140.0,4.489628746676579,20.26584403424538,4.237621,289.3138587424634,0.2397021987036688,0.05457846308482649
2,6480.0,2399795000.0,10.005533440892892,102.4320801601742,1.8703485,4556.25,456735650.0,6.32533037608272,42.04065432468311,3.0147495,4556.25,158902500.0,3.7438565130442694,13.107479954509472,3.9016562,113.34615762273903,0.2450223224637562,0.05423786111029336
2,6480.0,2399795000.0,10.005533440892892,102.4320801601742,1.8703485,4556.25,456735650.0,6.32533037608272,42.04065432468311,3.0147495,4556.25,158902500.0,3.7438565130442694,13.107479954509472,3.9016562,113.34615762273903,0.2450223224637562,0.05423786111029336
2,6480.0,2322275300.0,10.107316510769717,104.60221335570625,2.0560994,4556.25,424308960.0,6.459192205339499,42.94560193095619,3.2170281,4556.25,222489300.0,4.809386273912269,23.196135540272373,3.703125,154.581834625323,0.3286707190931884,0.08646099058090773
2,6480.0,2322275300.0,10.107316510769717,104.60221335570625,2.0560994,4556.25,424308960.0,6.459192205339499,42.94560193095619,3.2170281,4556.25,222489300.0,4.809386273912269,23.196135540272373,3.703125,154.581834625323,0.3286707190931884,0.08646099058090773
2,6480.0,2169947100.0,9.742787511529254,95.93137322413098,2.073436,4556.25,368994560.0,5.890494654145619,35.85293857224967,3.2765143,4556.25,151759700.0,4.084418729768338,16.55844443749082,4.0127425,157.6987639965547,0.2495869221858941,0.05596910133870091
3,6480.0,575774200.0,4.825199430458908,25.140197702292788,2.8378196,4556.25,207842400.0,5.018595048573689,26.74192174260975,3.7656279,4556.25,53950510.0,2.313221084942814,5.096863520867158,4.578764,178.21713867355726,0.27005657817464057,0.03784957712592997
3,6480.0,516015840.0,4.789053186079582,24.751243868800504,3.0507717,4556.25,208616030.0,4.870718161322194,25.362884304211992,3.72009,4556.25,56875390.0,2.578493152989857,7.674566584551036,4.5702467,174.90192075796728,0.3448516366082517,0.048248347620426166
3,6480.0,710585900.0,5.790357423452134,36.35367083706461,2.7472947,4556.25,313970270.0,6.14972331247913,41.54061142553561,3.378624,4556.25,122397650.0,3.833748557935472,15.959042037716657,4.0704303,150.2978682170543,0.4486198415096674,0.08075839978733175
3,6480.0,710585900.0,5.790357423452134,36.35367083706461,2.7472947,4556.25,313970270.0,6.14972331247913,41.54061142553561,3.378624,4556.25,122397650.0,3.833748557935472,15.959042037716657,4.0704303,150.2978682170543,0.4486198415096674,0.08075839978733175
3,6480.0,1137986300.0,8.39510540987341,79.81388603490619,2.4299107,4556.25,376772100.0,8.13225855710874,72.3005984362358,3.547012,4556.25,113779730.0,4.02589111412163,17.780557782046184,4.195691,167.49338415159346,0.3353347330668848,0.05962811535920098
3,6480.0,1137986300.0,8.39510540987341,79.81388603490619,2.4299107,4556.25,376772100.0,8.13225855710874,72.3005984362358,3.547012,4556.25,113779730.0,4.02589111412163,17.780557782046184,4.195691,167.49338415159346,0.3353347330668848,0.05962811535920098
3,6480.0,599104000.0,5.51047828297998,32.6871359666055,2.9342427,4556.25,255922240.0,4.645748174265411,21.069979238921576,3.5162685,4556.25,63778490.0,2.647556360856834,6.785040554228081,4.5196495,156.07437639965548,0.29519070353103116,0.03880860306828046
3,6480.0,599104000.0,5.51047828297998,32.6871359666055,2.9342427,4556.25,255922240.0,4.645748174265411,21.069979238921576,3.5162685,4556.25,63778490.0,2.647556360856834,6.785040554228081,4.5196495,156.07437639965548,0.29519070353103116,0.03880860306828046
3,6480.0,670898700.0,5.986302204074247,40.78523746355712,2.8101993,4556.25,236609150.0,4.886424056888447,25.38664928655265,3.522573,4556.25,67369090.0,3.119521718012543,11.193400844871537,4.4718866,96.46810766580535,0.4075116315526063,0.05772300387464484
3,6480.0,670898700.0,5.986302204074247,40.78523746355712,2.8101993,4556.25,236609150.0,4.886424056888447,25.38664928655265,3.522573,4556.25,67369090.0,3.119521718012543,11.193400844871537,4.4718866,96.46810766580535,0.4075116315526063,0.05772300387464484
3,6480.0,553130800.0,6.209101566237841,48.255370722935574,3.0231867,4556.25,215278740.0,5.371156294510239,31.928384005508164,3.7914662,4556.25,65977492.0,2.9861592398943406,9.423289906444086,4.533682,248.76294315245482,0.25916000871506273,0.04101522689542862
3,6480.0,575774200.0,4.825199430458908,25.140197702292788,2.8378196,4556.25,207842400.0,5.018595048573689,26.74192174260975,3.7656279,4556.25,53950510.0,2.313221084942814,5.096863520867158,4.578764,178.21713867355726,0.27005657817464057,0.03784957712592997
3,6480.0,553130800.0,6.209101566237841,48.255370722935574,3.0231867,4556.25,215278740.0,5.371156294510239,31.928384005508164,3.7914662,4556.25,65977492.0,2.9861592398943406,9.423289906444086,4.533682,248.76294315245482,0.25916000871506273,0.04101522689542862
3,6480.0,546575000.0,4.881581387155182,25.483580703927544,2.9181638,4556.25,247890060.0,5.061361696268789,26.880850513768962,3.5383754,4556.25,61510980.0,2.6434466009931468,6.937586118183541,4.538318,156.57774849267875,0.33897593869394366,0.05080778795076159
3,6480.0,546575000.0,4.881581387155182,25.483580703927544,2.9181638,4556.25,247890060.0,5.061361696268789,26.880850513768962,3.5383754,4556.25,61510980.0,2.6434466009931468,6.937586118183541,4.538318,156.57774849267875,0.33897593869394366,0.05080778795076159
3,6480.0,639875840.0,5.883127101027754,38.95903935522518,2.8321133,4556.25,255633310.0,5.036716319698961,26.01619148336586,3.5171013,4556.25,66973236.0,2.4885012177516512,5.679131739668922,4.448263,168.18190267011195,0.3039027983074277,0.048507354811224666
3,6480.0,639875840.0,5.883127101027754,38.95903935522518,2.8321133,4556.25,255633310.0,5.036716319698961,26.01619148336586,3.5171013,4556.25,66973236.0,2.4885012177516512,5.679131739668922,4.448263,168.18190267011195,0.3039027983074277,0.048507354811224666
3,6480.0,954593660.0,7.014272340898384,55.170884111263895,2.4629765,4556.25,351616830.0,7.0472799491912,55.82862361448344,3.422201,4556.25,80731140.0,3.111657353316484,9.843768521121046,4.3722167,152.0950301464255,0.36304363450734906,0.05648234957890375
3,6480.0,954593660.0,7.014272340898384,55.170884111263895,2.4629765,4556.25,351616830.0,7.0472799491912,55.82862361448344,3.422201,4556.25,80731140.0,3.111657353316484,9.843768521121046,4.3722167,152.0950301464255,0.36304363450734906,0.05648234957890375
3,6480.0,668918300.0,5.557314659511964,35.34253045807027,2.726637,4556.25,200744860.0,4.927469567692078,26.197628715147893,3.7793746,4556.25,72294340.0,2.5698280372171545,6.2681561041821645,4.398032,256.6873100775194,0.33988905297150174,0.0513866023745243
