label,H,S,V,Contrast,Homogeneity,Energy
1,81.9745773319616,102.58497256515776,168.37651748971194,265.13848578811366,0.4069243590431516,0.05899685885189946
1,54.73797839506173,91.91657836076817,146.8414283264746,172.89895004306632,0.3665713403909035,0.050430524813146436
1,76.85521433470508,96.2001183127572,160.53438443072702,277.7761567614125,0.3429982115872238,0.04828135361455999
1,76.85521433470508,96.2001183127572,160.53438443072702,277.7761567614125,0.3429982115872238,0.04828135361455999
1,33.47815072016461,103.16163923182442,147.15987825788753,181.86460895779504,0.3731012732999075,0.06369481463077088
1,33.47815072016461,103.16163923182442,147.15987825788753,181.86460895779504,0.3731012732999075,0.06369481463077088
1,55.77607338820302,109.51360082304527,150.51608196159123,178.31143238587427,0.3459690227173528,0.04723087103686989
1,55.77607338820302,109.51360082304527,150.51608196159123,178.31143238587427,0.3459690227173528,0.04723087103686989
1,75.72920696159122,143.89661436899863,171.58480281207133,247.0560594315245,0.3548608365550491,0.06016257498957348
1,65.80678583676269,68.14685871056241,164.1213760288066,162.11773729543498,0.4145344648126019,0.06668287796961662
1,81.9745773319616,102.58497256515776,168.37651748971194,265.13848578811366,0.4069243590431516,0.05899685885189946
1,65.80678583676269,68.14685871056241,164.1213760288066,162.11773729543498,0.4145344648126019,0.06668287796961662
1,78.28757115912208,93.00687757201646,162.59185613854595,218.1650241171404,0.3753388152543983,0.05183108152983037
1,78.28757115912208,93.00687757201646,162.59185613854595,218.1650241171404,0.3753388152543983,0.05183108152983037
1,74.73444530178327,109.15121056241426,158.3716092249657,162.58292075796726,0.4244373491398228,0.05839282596280722
1,74.73444530178327,109.15121056241426,158.3716092249657,162.58292075796726,0.4244373491398228,0.05839282596280722
1,82.07624228395062,92.0586025377229,188.01914180384088,208.2101834625323,0.42678804860206154,0.06677508038859405
1,81.02535150891633,115.19775205761317,175.92589334705076,205.54308613264428,0.38151654071753754,0.07613947389524048
1,86.84816015089163,103.25953875171467,192.087051611797,251.38321360895782,0.46049345923335716,0.09365234482859683
1,32.471480624142664,78.10958847736626,192.29601508916323,342.9986339362619,0.3441827946117862,0.05176665168537624
1,86.84816015089163,103.25953875171467,192.087051611797,251.38321360895782,0.46049345923335716,0.09365234482859683
1,81.3357981824417,118.31965449245541,159.49407836076819,170.4858776916451,0.2648439311909279,0.039326584249556186
1,81.3357981824417,118.31965449245541,159.49407836076819,170.4858776916451,0.2648439311909279,0.039326584249556186
1,85.18476766117969,115.37731052812072,151.43978737997256,207.3584737295435,0.24807775054397663,0.03824292480463725
1,85.18476766117969,115.37731052812072,151.43978737997256,207.3584737295435,0.24807775054397663,0.03824292480463725
1,89.32872427983538,109.59390775034294,151.6152494855967,184.3332248062016,0.28009927189971956,0.03824878929951762
1,89.32872427983538,109.59390775034294,151.6152494855967,184.3332248062016,0.28009927189971956,0.03824878929951762
1,83.86987825788752,121.00810956790123,158.31599451303154,190.73867355727825,0.2552852277310722,0.04524596224071439
1,82.8415835048011,93.2407767489712,151.12088477366254,181.320060292851,0.30012209448458527,0.05070686485039723
1,32.471480624142664,78.10958847736626,192.29601508916323,342.9986339362619,0.3441827946117862,0.05176665168537624
1,82.8415835048011,93.2407767489712,151.12088477366254,181.320060292851,0.30012209448458527,0.05070686485039723
1,84.48565586419753,95.60017489711935,156.15379543895747,233.18806115417743,0.2740796567427499,0.0511815739177655
1,84.48565586419753,95.60017489711935,156.15379543895747,233.18806115417743,0.2740796567427499,0.0511815739177655
1,82.62664008916323,81.0550505829904,151.60167009602193,241.1045279931094,0.2361517398009802,0.042541467898760815
1,82.62664008916323,81.0550505829904,151.60167009602193,241.1045279931094,0.2361517398009802,0.042541467898760815
1,58.59292781207133,88.101951303155,137.52300411522634,188.06992678725237,0.3604364833907013,0.04038912263883493
1,58.59292781207133,88.101951303155,137.52300411522634,188.06992678725237,0.3604364833907013,0.04038912263883493
1,77.2957261659808,70.03009945130316,183.7672213648834,308.7613049095607,0.33134667855594346,0.03955638550944785
1,77.2957261659808,70.03009945130316,183.7672213648834,308.7613049095607,0.33134667855594346,0.03955638550944785
1,54.73797839506173,91.91657836076817,146.8414283264746,172.89895004306632,0.3665713403909035,0.050430524813146436
2,87.6653926611797,106.63057270233196,185.1627880658436,426.6070172265288,0.2617274825579056,0.06188569162051657
2,91.85580332647463,115.0376560356653,178.4785553840878,157.6987639965547,0.2495869221858941,0.05596910133870091
2,94.0041760973937,101.30590534979424,177.6195396090535,116.51748751076659,0.27069734951803265,0.05840446557092056
2,94.0041760973937,101.30590534979424,177.6195396090535,116.51748751076659,0.27069734951803265,0.05840446557092056
2,95.02558213305899,104.01155521262002,174.49170867626887,113.74934625322997,0.2695912882811241,0.06069152554783808
2,95.02558213305899,104.01155521262002,174.49170867626887,113.74934625322997,0.2695912882811241,0.06069152554783808
2,89.59117969821673,122.98317729766804,182.47041666666667,182.18497071490094,0.26384490909810915,0.05568828427640272
2,92.32426697530865,112.80632030178326,175.543926611797,167.3924177433247,0.2398115892963849,0.049601396827114626
2,92.32426697530865,112.80632030178326,175.543926611797,167.3924177433247,0.2398115892963849,0.049601396827114626
2,93.59321673525378,112.45109910836763,178.95216306584362,121.20638070628769,0.22603843099857612,0.04915844899619802
