label,R,G,B,dissimilarity,homogeneity,contrast
1,115.41750192901235,142.83846643518518,101.10894483024691,7.576363636363636,0.24136173169769726,231.43734265734267
1,109.60122685185185,134.24682484567901,104.10392939814815,8.368012820512822,0.231263515860151,296.1848504273504
1,115.4187287808642,142.83675540123457,101.11256558641975,7.575262237762236,0.24142254662007662,231.4219172494172
1,109.5976523919753,134.24755015432098,104.10638310185185,8.369586247086247,0.23105008731307194,296.19147047397047
1,95.42766975308642,128.51526234567902,73.89561342592593,8.442319347319348,0.21963845996100065,264.99046620046624
1,95.42681134259259,128.5159413580247,73.8945486111111,8.441542346542347,0.21961565286408496,264.95917637917637
1,80.1581674382716,114.8697337962963,60.72563657407407,9.726884226884225,0.18380835447400326,302.812567987568
1,80.15906442901235,114.86945794753086,60.727845293209874,9.727261072261074,0.18368045210735817,302.8019114219115
1,90.88774305555556,117.87879436728394,71.52121913580247,7.678752913752914,0.23206999003256049,270.03674825174824
1,100.58739390432099,137.22762152777779,96.02918595679013,8.427216394716394,0.2645454180922145,312.36032439782446
1,100.59377893518518,137.22424575617285,96.0289737654321,8.427105672105672,0.264571604888241,312.3340986790987
1,127.49408564814814,151.9918711419753,114.74237075617285,6.702443667443666,0.30053339934597545,231.40623543123536
1,96.36430941358024,128.4025675154321,85.33828896604938,9.561726884226882,0.24440563660902848,354.35392968142963
1,128.5267052469136,154.7297974537037,107.00943672839506,8.009949494949497,0.25256789833855536,281.73341491841495
1,96.36342013888888,128.40329668209876,85.33484760802469,9.56121212121212,0.24442372257612668,354.3598096348096
1,106.59236689814814,140.20500578703704,99.3947974537037,8.219681429681431,0.250778136878418,288.2224592074592
1,106.58701003086419,140.20604552469135,99.39379436728395,8.220367132867132,0.25067889704907004,288.21843628593626
1,114.64875385802469,148.75113425925926,104.18386959876543,7.014992229992229,0.2612184096382046,214.3209906759907
1,114.65214891975309,148.75000964506174,104.18218171296296,7.014582362082362,0.2613278018124946,214.3344658119658
1,117.8856963734568,145.3975385802469,118.75806327160494,6.891833721833721,0.2809663529339732,245.5920124320124
1,117.8862287808642,145.39492669753088,118.76186149691358,6.891373348873349,0.2809152447447688,245.59630730380732
1,105.40390432098765,141.84487075617284,83.23115740740741,8.246031468531468,0.23098018279553953,241.6760936285936
1,102.86507330246914,134.83292438271604,88.68930362654321,6.294898989898992,0.33466352410648337,244.3509867909868
1,105.40319444444444,141.84566165123456,83.228800154321,8.246181041181039,0.23094972560340865,241.67891608391605
1,128.52106288580248,154.73113040123457,107.01510030864198,8.009432789432791,0.2525945222930189,281.73050893550896
1,111.6797974537037,134.2925636574074,83.83676890432099,6.658657731157731,0.272700486635536,180.50923271173275
1,88.92107445987655,118.22978202160493,88.88806905864197,8.77832944832945,0.22465766032334925,309.437804972805
1,88.92413966049382,118.22657600308642,88.89224922839506,8.77802836052836,0.22462919488029265,309.4457672882673
1,86.7332388117284,113.60599729938272,69.11862075617285,6.613047785547786,0.2388559052580725,151.53183954933954
1,86.738125,113.60403356481481,69.11597029320987,6.612400932400933,0.2388868886994192,151.52115384615388
1,124.73298804012346,152.37126929012345,117.20215277777778,7.116223776223776,0.3353042856316227,281.93346542346546
1,124.72762152777777,152.37194830246915,117.20286265432098,7.1167463092463095,0.3351988217928646,281.92571678321684
1,103.06598765432099,137.13867669753085,75.1975848765432,7.856627816627815,0.2147937794693897,219.34166666666658
1,102.86725887345679,134.83001543209878,88.6876099537037,6.295561383061384,0.33460389169403376,244.3609343434343
1,103.07121913580247,137.13495756172838,75.2024749228395,7.857397047397049,0.21471243523088657,219.35151515151517
1,105.33485532407407,135.8298109567901,101.45406442901235,7.547799145299145,0.2550609625172128,250.09725912975912
1,105.33131172839506,135.8308777006173,101.45836033950617,7.546802641802643,0.2553818819714992,250.09876068376067
1,93.66989390432099,116.18184606481482,94.96391203703703,7.070458430458431,0.2497852606584452,251.88719114219114
1,114.09361304012346,143.2530150462963,71.31971064814815,6.851555944055945,0.25986292881331063,164.19440753690753
1,114.08889660493827,143.2525848765432,71.32302469135803,6.851857031857032,0.25986684247591285,164.2241686091686
2,103.55400077160493,119.41209490740741,71.66677083333333,8.22548174048174,0.25859077876430736,261.14250971250965
2,103.55273533950617,119.41327546296296,71.67095679012345,8.225804195804194,0.258540582504482,261.1513209013209
2,118.26354938271605,107.40823688271605,114.83743441358024,13.767472804972803,0.1695841199138317,563.4214743589744
2,111.21097608024691,124.47265625,84.48781828703704,11.497241647241648,0.16252351583673075,338.20029526029526
2,96.68113618827161,114.01866705246914,91.74202739197531,10.777101787101788,0.16511571758397725,313.43325174825173
2,118.26457947530864,107.40975115740741,114.8378163580247,13.76709595959596,0.1698103862219866,563.418238150738
2,95.0746913580247,108.18414930555555,78.99516782407407,10.263758741258743,0.14111667304196518,240.27345571095574
2,98.13485146604938,120.9870524691358,90.05875,9.852667055167055,0.17637883764128812,280.53980380730377
2,97.32983024691357,85.68300154320988,87.47777777777777,15.445590520590521,0.10730519366123845,497.69057886557886
