label,H,S,V,dissimilarity 0,dissimilarity 45,dissimilarity 90,dissimilarity 135,correlation 0,correlation 45,correlation 90,correlation 135,homogeneity 0,homogeneity 45,homogeneity 90,homogeneity 135
1,81.9745773319616,102.58497256515776,168.37651748971194,6.645714039621771,7.27268314423617,7.024571920759196,7.286022512127746,0.9484161243345718,0.9366709387924205,0.9385902210403521,0.9345573706990014,0.4069243590431937,0.38412171066549483,0.39550015269325334,0.3930534936469741
1,54.73797839506173,91.91657836076817,146.8414283264746,5.728038759690437,6.004573423530456,5.759517657192756,6.018806746729369,0.972996176653952,0.9705032954766447,0.9726013242565351,0.969630170797588,0.3665713403909409,0.3568400173920521,0.36922031713854414,0.3590534203616748
1,76.85521433470508,96.2001183127572,160.53438443072702,7.174788975022231,7.826235817637414,7.174680447890506,7.413563590885423,0.9460038374635236,0.9360949018282055,0.9455992640981681,0.9427687504478186,0.3429982115872555,0.3302365148083784,0.3460056789801653,0.3357043226800685
1,76.85521433470508,96.2001183127572,160.53438443072702,7.174788975022231,7.826235817637414,7.174680447890506,7.413563590885423,0.9460038374635236,0.9360949018282055,0.9455992640981681,0.9427687504478186,0.3429982115872555,0.3302365148083784,0.3460056789801653,0.3357043226800685
1,33.47815072016461,103.16163923182442,147.15987825788753,6.481287683033121,6.80258443775098,6.528530577090046,6.729718011084575,0.9490744186824454,0.943607530104564,0.9486619790607855,0.9459480319922865,0.3731012732999835,0.3628869160807544,0.37298930747638215,0.3642197668731913
1,33.47815072016461,103.16163923182442,147.15987825788753,6.481287683033121,6.80258443775098,6.528530577090046,6.729718011084575,0.9490744186824454,0.943607530104564,0.9486619790607855,0.9459480319922865,0.3731012732999835,0.3628869160807544,0.37298930747638215,0.3642197668731913
1,55.77607338820302,109.51360082304527,150.51608196159123,6.378870801033793,6.568537437293881,6.233684754522123,6.598418865134885,0.9533375935144717,0.9503349535672295,0.9553256916345081,0.9506497822229274,0.34596902271735896,0.3343070531339298,0.34682601795533896,0.3372580750162133
1,55.77607338820302,109.51360082304527,150.51608196159123,6.378870801033793,6.568537437293881,6.233684754522123,6.598418865134885,0.9533375935144717,0.9503349535672295,0.9553256916345081,0.9506497822229274,0.34596902271735896,0.3343070531339298,0.34682601795533896,0.3372580750162133
1,75.72920696159122,143.89661436899863,171.58480281207133,8.148524547804012,8.494803830793348,8.225228251507758,8.524151476624624,0.9449623715058382,0.9409701835475145,0.9437886245481887,0.9398137764336448,0.3548608365550656,0.343130119541648,0.35130001052495413,0.3427861999415045
1,65.80678583676269,68.14685871056241,164.1213760288066,5.568645133505878,5.879564786280488,5.529866494401773,5.8224820690709524,0.97010947900479,0.9667078416377749,0.9711974071388223,0.9684406546944077,0.4145344648126205,0.4068735761097697,0.42273736653643945,0.40780289220277915
1,81.9745773319616,102.58497256515776,168.37651748971194,6.645714039621771,7.27268314423617,7.024571920759196,7.286022512127746,0.9484161243345718,0.9366709387924205,0.9385902210403521,0.9345573706990014,0.4069243590431937,0.38412171066549483,0.39550015269325334,0.3930534936469741
1,65.80678583676269,68.14685871056241,164.1213760288066,5.568645133505878,5.879564786280488,5.529866494401773,5.8224820690709524,0.97010947900479,0.9667078416377749,0.9711974071388223,0.9684406546944077,0.4145344648126205,0.4068735761097697,0.42273736653643945,0.40780289220277915
1,78.28757115912208,93.00687757201646,162.59185613854595,6.40677088716652,6.611508616520496,6.107199827735001,6.376499426487228,0.9606003919615124,0.9579525581081395,0.9642212505501344,0.9617810097651509,0.37533881525441154,0.37328612424409346,0.38674017839893354,0.36896428533781866
1,78.28757115912208,93.00687757201646,162.59185613854595,6.40677088716652,6.611508616520496,6.107199827735001,6.376499426487228,0.9606003919615124,0.9579525581081395,0.9642212505501344,0.9617810097651509,0.37533881525441154,0.37328612424409346,0.38674017839893354,0.36896428533781866
1,74.73444530178327,109.15121056241426,158.3716092249657,5.103072351421307,5.279347645831658,5.052350559862324,5.39009963930884,0.9661303359678342,0.9632383483200198,0.96628053388695,0.9629476652013592,0.42443734913983006,0.41278067352151454,0.4213233681597476,0.4087828501946729
1,74.73444530178327,109.15121056241426,158.3716092249657,5.103072351421307,5.279347645831658,5.052350559862324,5.39009963930884,0.9661303359678342,0.9632383483200198,0.96628053388695,0.9629476652013592,0.42443734913983006,0.41278067352151454,0.4213233681597476,0.4087828501946729
1,82.07624228395062,92.0586025377229,188.01914180384088,5.8970310077521235,6.350814838104221,5.89648664944036,6.037306871105732,0.9755400786343448,0.9715099689908827,0.9760002762388458,0.9752118877708646,0.4267880486020691,0.41177205542599543,0.42104560821313725,0.41602108020855444
1,81.02535150891633,115.19775205761317,175.92589334705076,6.485144702842517,6.944710375755198,6.736528854435958,6.951857699589882,0.9541827397561274,0.9516664408874151,0.953751226770286,0.9493838294366705,0.38151654071754354,0.3643251385899486,0.37424464915575206,0.36814044571749693
1,86.84816015089163,103.25953875171467,192.087051611797,6.800378122308701,6.872668806401907,6.49662187769183,6.892564710272834,0.9403683496933596,0.941677011757179,0.9511642205922024,0.9411770579373798,0.46049345923337104,0.4455710623692822,0.4516139356443163,0.44209484097333895
1,32.471480624142664,78.10958847736626,192.29601508916323,9.103770887166856,9.442076014704739,9.148300602929043,9.452162594492345,0.9026715712108218,0.8959415900540846,0.8994430999292515,0.8954967378127008,0.3441827946118085,0.33804230846992495,0.36471309636380717,0.3445297613546908
1,86.84816015089163,103.25953875171467,192.087051611797,6.800378122308701,6.872668806401907,6.49662187769183,6.892564710272834,0.9403683496933596,0.941677011757179,0.9511642205922024,0.9411770579373798,0.46049345923337104,0.4455710623692822,0.4516139356443163,0.44209484097333895
1,81.3357981824417,118.31965449245541,159.49407836076819,6.640565030146966,6.850920212546047,6.488944875108156,6.788707832949298,0.9520201536354228,0.9495829989868378,0.953843343685103,0.9496399938030753,0.2648439311909456,0.25729396827788875,0.26551456116645317,0.25941596526208716
1,81.3357981824417,118.31965449245541,159.49407836076819,6.640565030146966,6.850920212546047,6.488944875108156,6.788707832949298,0.9520201536354228,0.9495829989868378,0.953843343685103,0.9496399938030753,0.2648439311909456,0.25729396827788875,0.26551456116645317,0.25941596526208716
1,85.18476766117969,115.37731052812072,151.43978737997256,7.137577950043462,7.49590508008515,7.084427217915922,7.320968822985365,0.9577131338386644,0.9540251058771828,0.9582495841246714,0.9554830103063106,0.24807775054398687,0.23978235471930814,0.24676921878622732,0.24294955780003025
1,85.18476766117969,115.37731052812072,151.43978737997256,7.137577950043462,7.49590508008515,7.084427217915922,7.320968822985365,0.9577131338386644,0.9540251058771828,0.9582495841246714,0.9554830103063106,0.24807775054398687,0.23978235471930814,0.24676921878622732,0.24294955780003025
1,89.32872427983538,109.59390775034294,151.6152494855967,6.541076658053702,6.762483416481948,6.338136950904675,6.594186612955118,0.9686293445750629,0.967197215971352,0.9709314991518778,0.9678395081219637,0.28009927189972933,0.2691324134096613,0.2796746463009669,0.2757068292836996
