label,H,S,V,dissimilarity,correlation,homogeneity
2,93.59321673525378,112.45109910836763,178.95216306584362,6.169185185185185,0.9567723487957988,0.22603843099857612
2,96.03412722908094,103.09179526748972,178.32161179698215,6.256096468561585,0.9401306461684609,0.28064516263339995
2,96.03412722908094,103.09179526748972,178.32161179698215,6.256096468561585,0.9401306461684609,0.28064516263339995
2,92.17091649519891,116.82798096707819,190.53908607681757,6.304502153316108,0.9236096244708921,0.29539027594657774
2,92.17091649519891,116.82798096707819,190.53908607681757,6.304502153316108,0.9236096244708921,0.29539027594657774
2,92.28318930041152,104.36752743484224,171.88756687242798,6.09702497846684,0.9503842387818193,0.25390162370363956
2,92.28318930041152,104.36752743484224,171.88756687242798,6.09702497846684,0.9503842387818193,0.25390162370363956
2,93.80840020576132,109.43665809327847,179.09416066529494,6.231853574504737,0.953005188529767,0.19870021812628536
2,93.80840020576132,109.43665809327847,179.09416066529494,6.231853574504737,0.953005188529767,0.19870021812628536
2,96.22289951989026,112.54703875171468,179.96991769547324,8.157941429801896,0.9177391198891753,0.19708219578298486
2,96.04236025377229,103.19206532921811,178.2927709190672,6.779786391042206,0.9417678139525048,0.25610612346368034
2,87.6971159122085,85.59849365569274,208.9280829903978,7.0347278208440995,0.9369785588093982,0.3445123134159393
2,87.6971159122085,85.59849365569274,208.9280829903978,7.0347278208440995,0.9369785588093982,0.3445123134159393
2,85.83170781893004,123.09601937585734,188.78814900548696,7.461339362618432,0.929330692499916,0.2999497497326426
2,85.83170781893004,123.09601937585734,188.78814900548696,7.461339362618432,0.929330692499916,0.2999497497326426
2,91.58365312071331,110.97391203703704,177.87990997942387,7.537776055124893,0.9361895328391309,0.2420675680059091
2,91.58365312071331,110.97391203703704,177.87990997942387,7.537776055124893,0.9361895328391309,0.2420675680059091
2,85.10015432098766,120.3211359739369,188.34036608367626,7.360366063738157,0.9037846560179474,0.30417701836898015
2,94.96338563100137,109.15855281207133,178.47194015775034,5.605961240310077,0.9585751368405293,0.24203853781801193
2,94.96338563100137,109.15855281207133,178.47194015775034,5.605961240310077,0.9585751368405293,0.24203853781801193
2,94.29047839506173,112.41926697530864,177.21406378600824,6.018311800172264,0.9578501744213943,0.21978432516418853
2,94.29047839506173,112.41926697530864,177.21406378600824,6.018311800172264,0.9578501744213943,0.21978432516418853
2,87.08993569958848,109.26939043209876,181.7315534979424,8.439252368647718,0.9377809349345881,0.2397021987036688
2,87.08993569958848,109.26939043209876,181.7315534979424,8.439252368647718,0.9377809349345881,0.2397021987036688
2,96.22866255144032,100.68698988340192,171.1328206447188,5.561795865633076,0.9576045114432088,0.2450223224637562
2,96.22866255144032,100.68698988340192,171.1328206447188,5.561795865633076,0.9576045114432088,0.2450223224637562
2,100.22276748971193,95.23541323731139,186.50286436899862,5.860466838931955,0.928395448329005,0.3286707190931884
2,100.22276748971193,95.23541323731139,186.50286436899862,5.860466838931955,0.928395448329005,0.3286707190931884
2,91.85580332647463,115.0376560356653,178.4785553840878,6.388407407407407,0.9421084149365109,0.2495869221858941
3,86.45389060356653,95.81981481481482,165.12230538408778,6.2912919896640815,0.9601481004285378,0.27005657817464057
3,84.15671982167352,100.01221965020576,166.3839188957476,5.677229974160206,0.9620457436495566,0.3448516366082517
3,86.17697445130315,109.21515089163238,165.5947299382716,4.289087855297158,0.9713026836542689,0.4486198415096674
3,86.17697445130315,109.21515089163238,165.5947299382716,4.289087855297158,0.9713026836542689,0.4486198415096674
3,89.31724022633745,95.98878515089163,165.66568930041151,5.5475047372954345,0.9686656688233053,0.3353347330668848
3,89.31724022633745,95.98878515089163,165.66568930041151,5.5475047372954345,0.9686656688233053,0.3353347330668848
3,92.30587105624143,84.21889574759945,148.58572359396433,5.217571920757966,0.9750709779188235,0.29519070353103116
3,83.79218621399177,96.90040037722908,168.4776148834019,4.306436692506461,0.9666850376437176,0.4075116315526063
3,83.79218621399177,96.90040037722908,168.4776148834019,4.306436692506461,0.9666850376437176,0.4075116315526063
3,82.25534465020576,94.22554783950618,149.1321407750343,7.500267872523687,0.9536076450615545,0.25916000871506273
3,86.45389060356653,95.81981481481482,165.12230538408778,6.2912919896640815,0.9601481004285378,0.27005657817464057
3,82.25534465020576,94.22554783950618,149.1321407750343,7.500267872523687,0.9536076450615545,0.25916000871506273
3,88.58502572016461,95.91119341563785,163.52170010288066,5.426239448751078,0.9652713679745263,0.33897593869394366
3,88.58502572016461,95.91119341563785,163.52170010288066,5.426239448751078,0.9652713679745263,0.33897593869394366
3,88.79926611796982,99.01414094650205,157.2561694101509,5.996293712316968,0.9667701585239217,0.3039027983074277
3,88.79926611796982,99.01414094650205,157.2561694101509,5.996293712316968,0.9667701585239217,0.3039027983074277
3,88.54326303155007,90.97548182441702,168.879704218107,4.880482342807924,0.9790967915087055,0.36304363450734906
3,85.4199537037037,112.8733573388203,164.42500771604938,7.01395262704565,0.9564995567261307,0.33988905297150174
3,85.4199537037037,112.8733573388203,164.42500771604938,7.01395262704565,0.9564995567261307,0.33988905297150174
3,86.29624056927298,100.96702589163237,161.5925342935528,6.656537467700258,0.9564656033616175,0.36726625855698686
3,88.70485768175583,78.05029835390947,192.36911093964335,5.528834625322999,0.9722291868715139,0.34760395158975615
3,86.29624056927298,100.96702589163237,161.5925342935528,6.656537467700258,0.9564656033616175,0.36726625855698686
3,91.94947530864198,97.29442129629629,173.81135288065843,5.750017226528855,0.9610758893157504,0.33901496708071716
3,91.94947530864198,97.29442129629629,173.81135288065843,5.750017226528855,0.9610758893157504,0.33901496708071716
3,88.9186359739369,94.40470764746227,175.16066958161866,5.2428380706287685,0.9649471287133337,0.3355543628513237
3,88.9186359739369,94.40470764746227,175.16066958161866,5.2428380706287685,0.9649471287133337,0.3355543628513237
3,88.95129458161865,91.23921553497942,168.33874828532237,5.592767441860466,0.9610939078448094,0.33992413361821044
3,88.95129458161865,91.23921553497942,168.33874828532237,5.592767441860466,0.9610939078448094,0.33992413361821044
3,85.88078275034293,103.56994341563787,171.807313957476,6.292434108527133,0.9541200988351922,0.32097010331297837
3,85.88078275034293,103.56994341563787,171.807313957476,6.292434108527133,0.9541200988351922,0.32097010331297837
3,88.70485768175583,78.05029835390947,192.36911093964335,5.528834625322999,0.9722291868715139,0.34760395158975615
3,85.9603669410151,94.74444787379973,158.52758316186558,5.060664082687338,0.9689550997622931,0.34555105893592325
3,86.1833744855967,90.42223165294925,147.14816015089164,6.549418604651162,0.9665521734347502,0.27907277644812895
3,86.1833744855967,90.42223165294925,147.14816015089164,6.549418604651162,0.9665521734347502,0.27907277644812895
3,90.22464334705076,82.80881687242798,139.45508916323732,4.710543496985359,0.9682025436648379,0.31724153267063715
3,90.22464334705076,82.80881687242798,139.45508916323732,4.710543496985359,0.9682025436648379,0.31724153267063715
3,89.65477280521262,93.29853052126201,180.21388717421124,5.079416020671836,0.9545400099815518,0.4302096260279584
3,89.65477280521262,93.29853052126201,180.21388717421124,5.079416020671836,0.9545400099815518,0.4302096260279584
3,87.59135716735254,93.75981910150891,167.84950102880657,5.383669250645995,0.9601173354799221,0.29862387150203545
3,87.59135716735254,93.75981910150891,167.84950102880657,5.383669250645995,0.9601173354799221,0.29862387150203545
4,80.57025977366256,120.3046073388203,154.95497685185185,8.095803617571061,0.9408756970372391,0.27503108417854394
4,86.58846107681755,112.06561042524005,156.3158659122085,7.385024117140396,0.9610272082612568,0.2457562103952653
4,82.30676183127572,120.6452872085048,132.1099365569273,8.947902670111974,0.9526653213909615,0.20706381011177977
4,82.30676183127572,120.6452872085048,132.1099365569273,8.947902670111974,0.9526653213909615,0.20706381011177977
4,83.77848508230453,130.7287457133059,141.36780178326475,7.616908699397072,0.9643417805391077,0.25569873570038065
4,84.60190757887517,136.4573945473251,156.04567729766805,5.551378122308356,0.9660073109444924,0.3838776096314587
4,84.60190757887517,136.4573945473251,156.04567729766805,5.551378122308356,0.9660073109444924,0.3838776096314587
4,83.59955675582991,66.38066872427983,159.69314386145405,5.452784668389319,0.9750597884009893,0.291002761576142
4,83.59955675582991,66.38066872427983,159.69314386145405,5.452784668389319,0.9750597884009893,0.291002761576142
4,87.0201440329218,89.1904903978052,145.8624794238683,7.215032730404825,0.9613817972210937,0.23970706102384756
4,80.57025977366256,120.3046073388203,154.95497685185185,8.095803617571061,0.9408756970372391,0.27503108417854394
4,87.0201440329218,89.1904903978052,145.8624794238683,7.215032730404825,0.9613817972210937,0.23970706102384756
4,87.72233796296297,109.65946159122085,156.45861796982166,6.906968130921621,0.9629647335231719,0.29645615432426314
4,87.72233796296297,109.65946159122085,156.45861796982166,6.906968130921621,0.9629647335231719,0.29645615432426314
4,87.15103823731138,91.25160665294925,168.18012945816187,7.475943152454778,0.9599059110627858,0.2791777672582585
4,87.15103823731138,91.25160665294925,168.18012945816187,7.475943152454778,0.9599059110627858,0.2791777672582585
4,81.65709276406035,97.0011779835391,149.27163580246915,6.189079242032729,0.9665097722832527,0.29200764338168433
4,81.65709276406035,97.0011779835391,149.27163580246915,6.189079242032729,0.9665097722832527,0.29200764338168433
4,86.82514746227709,89.26997256515774,160.11808470507543,6.347602067183463,0.9573974640737773,0.28878917439664703
4,78.82939128943758,117.43300582990398,156.23063185871055,6.868264427217916,0.9634255640125502,0.3159617313963291
4,86.86641632373114,88.53644290123457,145.67297067901234,5.543830318690784,0.9737217188067812,0.30358174462644116
4,88.09478823731139,80.62650634430727,153.89354681069958,6.099933677863911,0.965862681551563,0.26612300432405434
4,88.09478823731139,80.62650634430727,153.89354681069958,6.099933677863911,0.965862681551563,0.26612300432405434
4,89.51593792866942,74.45186899862826,159.08559927983538,4.3650361757105935,0.9776851765225292,0.34076310681480915
4,89.51593792866942,74.45186899862826,159.08559927983538,4.3650361757105935,0.9776851765225292,0.34076310681480915
4,89.46200274348422,83.91101937585734,152.62619941700962,5.392880275624463,0.9722368169717589,0.2954891811006608
4,89.46200274348422,83.91101937585734,152.62619941700962,5.392880275624463,0.9722368169717589,0.2954891811006608
4,81.24196502057613,131.0383822016461,157.1049288408779,7.925279931093884,0.9506002695146714,0.36212539708763664
4,81.24196502057613,131.0383822016461,157.1049288408779,7.925279931093884,0.9506002695146714,0.36212539708763664
4,80.91464763374485,132.67783179012346,139.93639917695472,6.955214470284236,0.9614021619838946,0.3928622190096285
4,78.82939128943758,117.43300582990398,156.23063185871055,6.868264427217916,0.9634255640125502,0.3159617313963291
4,80.91464763374485,132.67783179012346,139.93639917695472,6.955214470284236,0.9614021619838946,0.3928622190096285
4,80.75383316186557,137.50541580932784,151.34177812071331,6.8101627906976745,0.9547714573788685,0.3434598941545691
4,80.75383316186557,137.50541580932784,151.34177812071331,6.8101627906976745,0.9547714573788685,0.3434598941545691
4,78.31428583676269,126.90870970507545,149.8580109739369,9.416130060292852,0.9473949733020657,0.3290656442605312
4,78.31428583676269,126.90870970507545,149.8580109739369,9.416130060292852,0.9473949733020657,0.3290656442605312
4,82.80817729766804,110.61074674211248,151.49494684499314,6.715885443583119,0.9667720582848386,0.2528698860826225
4,82.80817729766804,110.61074674211248,151.49494684499314,6.715885443583119,0.9667720582848386,0.2528698860826225
4,81.33741941015089,126.30435956790123,145.20899605624143,7.879150732127477,0.9564984060279031,0.22643113993527333
4,86.58846107681755,112.06561042524005,156.3158659122085,7.385024117140396,0.9610272082612568,0.2457562103952653
5,79.66842849794239,106.77649777091906,152.9898945473251,11.123087855297156,0.9136328318816007,0.21194428637839777
5,79.60187157064472,92.84348593964334,148.01441958161865,10.146775193798451,0.926773646444376,0.19556615865216054
5,81.57679098079561,95.27165209190672,144.86232767489713,6.105397932816538,0.9676453685265687,0.24002433430940623
5,81.57679098079561,95.27165209190672,144.86232767489713,6.105397932816538,0.9676453685265687,0.24002433430940623
5,82.70605195473252,75.70898576817558,183.81771776406035,6.220704565030146,0.9648149438883039,0.3936271385244144
5,82.70605195473252,75.70898576817558,183.81771776406035,6.220704565030146,0.9648149438883039,0.3936271385244144
5,79.22981310013718,96.6014103223594,164.56199074074075,8.878528854435832,0.9364152253011848,0.24239809090931888
5,79.22981310013718,96.6014103223594,164.56199074074075,8.878528854435832,0.9364152253011848,0.24239809090931888
5,85.56855795610426,83.59832133058985,166.8614017489712,7.053544358311801,0.9266366883696279,0.3212852834363306
5,83.42920524691358,85.6635390946502,152.55580761316872,8.342037898363479,0.933731731188934,0.3042372632667072
5,79.66842849794239,106.77649777091906,152.9898945473251,11.123087855297156,0.9136328318816007,0.21194428637839777
5,76.5878249314129,97.45923696844993,153.81499314128945,10.893283376399657,0.8929954047358435,0.2540199696625628
5,76.5878249314129,97.45923696844993,153.81499314128945,10.893283376399657,0.8929954047358435,0.2540199696625628
5,87.27943072702332,78.25430641289438,148.7403969478738,8.097716623600345,0.9460211705150885,0.2811009333497787
5,87.27943072702332,78.25430641289438,148.7403969478738,8.097716623600345,0.9460211705150885,0.2811009333497787
5,80.34597993827161,87.10649176954732,165.89004115226336,8.001486649440139,0.9069618552144544,0.34001835988132567
5,85.14481567215364,86.08186471193416,145.5820353223594,6.850585701981051,0.9611364008348721,0.262051460335746
5,85.14481567215364,86.08186471193416,145.5820353223594,6.850585701981051,0.9611364008348721,0.262051460335746
5,81.52973593964334,91.39620027434842,145.8946407750343,6.964807062876831,0.9611619404758426,0.27188476321276106
5,80.0000805898491,111.23751028806585,159.74104938271606,10.561399655469428,0.8893223519839606,0.3360737065761714
5,81.52973593964334,91.39620027434842,145.8946407750343,6.964807062876831,0.9611619404758426,0.27188476321276106
5,87.48147633744856,93.43637088477367,162.24853995198902,7.614590869939709,0.9321210533516422,0.28087560007151485
5,87.48147633744856,93.43637088477367,162.24853995198902,7.614590869939709,0.9321210533516422,0.28087560007151485
5,84.71964077503429,71.44922496570645,179.96500342935528,6.213227390180878,0.9685634386599702,0.3592085511696981
5,75.4003755144033,117.91102794924554,156.95329475308642,9.348732988802757,0.9244758398069266,0.3086117566960135
5,75.4003755144033,117.91102794924554,156.95329475308642,9.348732988802757,0.9244758398069266,0.3086117566960135
5,84.43757030178327,91.30780092592593,166.4877237654321,8.618236864771749,0.9523588356638603,0.4085153394854008
5,84.43757030178327,91.30780092592593,166.4877237654321,8.618236864771749,0.9523588356638603,0.4085153394854008
5,80.31885288065844,100.32395061728396,152.00177297668037,9.410691645133507,0.9306097324482805,0.2558189574630841
5,80.0000805898491,111.23751028806585,159.74104938271606,10.561399655469428,0.8893223519839606,0.3360737065761714
5,80.31885288065844,100.32395061728396,152.00177297668037,9.410691645133507,0.9306097324482805,0.2558189574630841
5,78.29541495198903,138.83874828532237,171.05641203703703,4.764280792420327,0.9583029901710023,0.4261411786289833
5,78.29541495198903,138.83874828532237,171.05641203703703,4.764280792420327,0.9583029901710023,0.4261411786289833
5,77.81468878600823,112.07812928669411,145.04333676268863,10.384959517657192,0.9108993529160958,0.24863337876628616
5,77.81468878600823,112.07812928669411,145.04333676268863,10.384959517657192,0.9108993529160958,0.24863337876628616
5,83.9910768175583,82.60805898491084,155.0948439643347,9.086302325581396,0.9276589717956536,0.2432914999604868
5,83.9910768175583,82.60805898491084,155.0948439643347,9.086302325581396,0.9276589717956536,0.2432914999604868
5,86.19651663237312,71.1112328532236,170.54431755829904,6.130293712316969,0.9674148229314707,0.3286204394609126
5,86.19651663237312,71.1112328532236,170.54431755829904,6.130293712316969,0.9674148229314707,0.3286204394609126
5,79.60187157064472,92.84348593964334,148.01441958161865,10.146775193798451,0.926773646444376,0.19556615865216054
