label,R,G,B,dissimilarity 0,dissimilarity 45,dissimilarity 90,dissimilarity 135,correlation 0,correlation 45,correlation 90,correlation 135,homogeneity 0,homogeneity 45,homogeneity 90,homogeneity 135
1,88.71219564471879,114.97114540466393,71.91650720164608,6.019467700259693,6.5865832423549,6.61833591731414,6.382825347909115,0.9674979077844744,0.9644957213324645,0.9635089218704748,0.9637602400462711,0.2525206528733807,0.23653431258430688,0.23969749609089472,0.2470864003604919
1,105.78254029492456,138.90638203017832,79.89974451303155,7.320524547805353,7.626076201269753,7.513305770889073,7.630155574136265,0.9513945693640629,0.9490382576284705,0.9537719683853142,0.9497159783763308,0.2289481631069639,0.2232633178399667,0.2197035176370479,0.2175762960706874
1,90.34816615226337,119.32201731824416,90.46203617969822,8.297130060295851,8.421323295699972,8.388427217918743,8.517499067178994,0.9654138130829069,0.9650945370797457,0.9674867397318954,0.9652403467883802,0.23179524907590884,0.22757482308817065,0.22384391289687278,0.22479586301528878
1,107.51822702331961,144.79153377914952,90.83061985596707,6.976397071492345,7.430789720983715,6.878826873387364,6.924531170106933,0.9624925337837352,0.9605705853476437,0.9646317523896324,0.961256777803392,0.2586872873906528,0.2447559446511101,0.264993254480941,0.26425502840947046
1,87.50085390946502,119.97614111796982,71.47519975994513,8.437577088719598,8.883232162354608,8.999434108530412,9.081428531945901,0.9561767665701448,0.9533164518263716,0.9537297953851067,0.9512882315799978,0.2139496146034365,0.20511116584783737,0.20247101578190746,0.20322385792601205
1,71.80425411522634,98.85684927983539,66.52696416323731,7.104657192079335,7.7365777145167405,7.647757105946794,7.6009979477914555,0.9669731241117321,0.9627049432729089,0.9652868872950938,0.9647514140370945,0.23791479459265882,0.22202096315919834,0.2215343176032565,0.2210635072520663
1,114.4373182441701,145.1449794238683,98.24285665294924,7.0176029285122326,7.40736377330487,7.02183893195771,7.395514330925702,0.9498534523504227,0.9441869228251212,0.9485436241049947,0.9442023312246789,0.31968905885419774,0.3095790401533265,0.31790742036857206,0.3103549238565383
1,90.04945644718794,119.08739711934156,90.07730366941016,8.323693367789472,8.43827735244334,8.400214470287374,8.533806193946301,0.9652410617714822,0.9650363779003449,0.9675153917100967,0.9651678160921192,0.2312204325389731,0.22687209347724477,0.22358737177765545,0.22449739722419595
1,95.36397890946502,133.02830504115227,80.15195216049382,8.353007751941071,8.71412950346374,8.707565030149471,8.903233440667547,0.9548160234784283,0.9533735946912218,0.9547224604599123,0.9501105684959218,0.2314966929584371,0.21970220091488046,0.22026680152093667,0.22054829098191378
1,86.90115569272977,119.53580161179698,70.56776491769547,8.453794142983,8.907576249639309,9.027353143844826,9.109063411231777,0.9557378587294673,0.9527444960047122,0.953101463509714,0.9506649116761469,0.21324502737296316,0.2041900746257379,0.20143861738652094,0.20193359887037537
1,101.72965620713306,133.40485339506174,95.93129458161866,6.997258397935277,7.362349884607931,7.384937984498666,7.52851501499571,0.9643524603583616,0.9609195710174318,0.9635174935915871,0.9620117263259182,0.263874693985854,0.2537425158947797,0.24966587697941148,0.24789702762191865
1,99.98657407407407,132.57025891632372,90.05402091906721,7.347009474593524,7.5934990879080955,7.662627906979199,8.044312544051737,0.9627116335423114,0.961151370691048,0.9627581219417833,0.9574713008056188,0.25437904991148996,0.24638253924871284,0.24014692842683052,0.23310695812850799
1,115.71856910150892,146.0064557613169,100.56793724279835,6.94275279931338,7.336182473986175,6.945775193800906,7.321574294165501,0.9504429546005513,0.9446960072372713,0.949101558724691,0.9447104270251978,0.3242825038009889,0.3139520814636612,0.32260473941091966,0.3151034456532389
1,106.66948731138545,131.3557304526749,74.79517661179698,6.407736434110252,6.842770967787483,6.723641688201562,6.725352745264198,0.9633857375110355,0.9594575884099803,0.961916795295369,0.960930529819868,0.2681284209433192,0.25736790797463427,0.2567639870506022,0.2565708138520706
1,94.85730366941016,132.67768432784638,79.3450300068587,8.392697674421667,8.748776965494374,8.741417743327887,8.939173035200442,0.9543719767413875,0.9529763791141147,0.9543303316899275,0.9496866614621553,0.22982564618512422,0.21824911792002805,0.21873364207544124,0.21880411675057623
1,98.12860510973937,130.3443887174211,77.85441872427984,7.592291989666555,8.000371401723632,7.836326442724475,8.110656120011072,0.957196437076579,0.9542819851578968,0.9575906107454067,0.9519966750248111,0.24142999322553357,0.2317032330091407,0.2345794370178371,0.2317170126155779
1,102.23446587791496,133.7448602537723,96.68689557613169,6.9598837209325755,7.32321450781659,7.343257536608897,7.486812647698433,0.9646512371786228,0.9612717708905958,0.9638395191433201,0.9623561989018437,0.2650969229730982,0.2550218548980193,0.2517796359665457,0.24944106479528283
1,129.3702271947874,155.28971536351165,108.36419667352537,7.36544530577364,7.708082565196058,7.425180878555875,7.612865528394276,0.964940755805058,0.9631996513818334,0.9661788183543137,0.9629430219978832,0.2705130614590504,0.2617708749065719,0.265081440982843,0.2606185536795014
1,108.59124314128944,143.88212191358025,88.61864283264747,7.382382428942573,8.068076208179917,7.890320413438781,7.699375354128637,0.9565940916137947,0.9513416862673522,0.9543891280193264,0.9550095060592667,0.2533042433654222,0.2410750070127105,0.24511437655373672,0.24504362644589917
