label,H,S,V,dissimilarity 0,dissimilarity 45,dissimilarity 90,dissimilarity 135,correlation 0,correlation 45,correlation 90,correlation 135,homogeneity 0,homogeneity 45,homogeneity 90,homogeneity 135
1,87.59135716735254,93.75981910150891,167.84950102880657,5.383669250646373,5.654656859358555,5.559366063738488,5.652878449717883,0.9601173354799368,0.9579564814068803,0.9617774557274208,0.9588056312021322,0.29862387150205083,0.2902458331760688,0.2890598058353023,0.28668860485383774
1,87.59135716735254,93.75981910150891,167.84950102880657,5.383669250646373,5.654656859358555,5.559366063738488,5.652878449717883,0.9601173354799368,0.9579564814068803,0.9617774557274208,0.9588056312021322,0.29862387150205083,0.2902458331760688,0.2890598058353023,0.28668860485383774
2,54.73797839506173,91.91657836076817,146.8414283264746,5.728038759690437,6.004573423530456,5.759517657192756,6.018806746729369,0.972996176653952,0.9705032954766447,0.9726013242565351,0.969630170797588,0.3665713403909409,0.3568400173920521,0.36922031713854414,0.3590534203616748
2,76.85521433470508,96.2001183127572,160.53438443072702,7.174788975022231,7.826235817637414,7.174680447890506,7.413563590885423,0.9460038374635236,0.9360949018282055,0.9455992640981681,0.9427687504478186,0.3429982115872555,0.3302365148083784,0.3460056789801653,0.3357043226800685
2,76.85521433470508,96.2001183127572,160.53438443072702,7.174788975022231,7.826235817637414,7.174680447890506,7.413563590885423,0.9460038374635236,0.9360949018282055,0.9455992640981681,0.9427687504478186,0.3429982115872555,0.3302365148083784,0.3460056789801653,0.3357043226800685
2,33.47815072016461,103.16163923182442,147.15987825788753,6.481287683033121,6.80258443775098,6.528530577090046,6.729718011084575,0.9490744186824454,0.943607530104564,0.9486619790607855,0.9459480319922865,0.3731012732999835,0.3628869160807544,0.37298930747638215,0.3642197668731913
2,33.47815072016461,103.16163923182442,147.15987825788753,6.481287683033121,6.80258443775098,6.528530577090046,6.729718011084575,0.9490744186824454,0.943607530104564,0.9486619790607855,0.9459480319922865,0.3731012732999835,0.3628869160807544,0.37298930747638215,0.3642197668731913
2,55.77607338820302,109.51360082304527,150.51608196159123,6.378870801033793,6.568537437293881,6.233684754522123,6.598418865134885,0.9533375935144717,0.9503349535672295,0.9553256916345081,0.9506497822229274,0.34596902271735896,0.3343070531339298,0.34682601795533896,0.3372580750162133
2,55.77607338820302,109.51360082304527,150.51608196159123,6.378870801033793,6.568537437293881,6.233684754522123,6.598418865134885,0.9533375935144717,0.9503349535672295,0.9553256916345081,0.9506497822229274,0.34596902271735896,0.3343070531339298,0.34682601795533896,0.3372580750162133
2,75.72920696159122,143.89661436899863,171.58480281207133,8.148524547804012,8.494803830793348,8.225228251507758,8.524151476624624,0.9449623715058382,0.9409701835475145,0.9437886245481887,0.9398137764336448,0.3548608365550656,0.343130119541648,0.35130001052495413,0.3427861999415045
2,83.86987825788752,121.00810956790123,158.31599451303154,7.018613264427663,7.302257949724899,7.091868217054839,7.186744240682837,0.9570206005628064,0.9549108508536689,0.955883850082212,0.9541996379634399,0.255285227731087,0.2466003603100657,0.2519022405957308,0.2505610927934771
2,54.73797839506173,91.91657836076817,146.8414283264746,5.728038759690437,6.004573423530456,5.759517657192756,6.018806746729369,0.972996176653952,0.9705032954766447,0.9726013242565351,0.969630170797588,0.3665713403909409,0.3568400173920521,0.36922031713854414,0.3590534203616748
2,87.6653926611797,106.63057270233196,185.1627880658436,8.840238587425324,8.828356262351969,7.746450473730169,9.108453621426602,0.8925072369525631,0.8965771573276717,0.9272466996949583,0.8925549749229293,0.26172748255792533,0.25618827819336976,0.26491402498251876,0.2515581992321634
2,89.59117969821673,122.98317729766804,182.47041666666667,6.756686477175399,6.919361776371708,6.8436976744191,7.173879921505147,0.9062209699346225,0.9040798699292932,0.9056653523401162,0.8987229559310448,0.26384490909812863,0.25311112477571057,0.25589077958903444,0.24629709114720374
2,92.32426697530865,112.80632030178326,175.543926611797,6.599876830319002,6.854500352400137,6.615701119724778,7.039974917428204,0.9483440240085924,0.9461704443744524,0.9495832871961489,0.9440399055020724,0.2398115892963952,0.22909351591262556,0.2369650780776366,0.2269727919309918
2,87.6653926611797,106.63057270233196,185.1627880658436,8.840238587425324,8.828356262351969,7.746450473730169,9.108453621426602,0.8925072369525631,0.8965771573276717,0.9272466996949583,0.8925549749229293,0.26172748255792533,0.25618827819336976,0.26491402498251876,0.2515581992321634
2,93.59321673525378,112.45109910836763,178.95216306584362,6.169185185185364,6.295028572021035,6.244772609819282,6.557162179903745,0.9567723487957841,0.9554768955618336,0.957052065663718,0.9534038787491955,0.22603843099858237,0.22111680947342852,0.21972710919962776,0.21333623654323944
2,92.28318930041152,104.36752743484224,171.88756687242798,6.09702497846712,6.237660825583164,6.188756244617041,6.5804611600174585,0.9503842387818467,0.9501999630234416,0.9508328702979655,0.9449055809559971,0.253901623703651,0.24274635872994305,0.2503039911187724,0.23903476659130823
2,96.22289951989026,112.54703875171468,179.96991769547324,8.157941429802422,8.263108753334365,8.360293712317533,8.681274270670992,0.9177391198891629,0.9179648178815769,0.9158639812821117,0.9097011251316597,0.1970821957829998,0.1917390738073056,0.19042247823425196,0.18595191493550803
2,85.83170781893004,123.09601937585734,188.78814900548696,7.461339362618887,7.476612056218747,7.110526270456848,7.959003295975053,0.9293306924999101,0.9310194333291604,0.9414077825914339,0.924654389040583,0.29994974973265653,0.2912509563627385,0.2978071000938067,0.28329639928859296
2,85.83170781893004,123.09601937585734,188.78814900548696,7.461339362618887,7.476612056218747,7.110526270456848,7.959003295975053,0.9293306924999101,0.9310194333291604,0.9414077825914339,0.924654389040583,0.29994974973265653,0.2912509563627385,0.2978071000938067,0.28329639928859296
2,87.08993569958848,109.26939043209876,181.7315534979424,8.439252368648097,8.66123930708592,8.448813953488813,8.871271299457492,0.9377809349345801,0.9352125040023779,0.9384543420375284,0.9338807531489818,0.2397021987036783,0.2315481679103875,0.236295757434756,0.2283572538431711
2,80.57025977366256,120.3046073388203,154.95497685185185,8.095803617571354,8.499322839651786,8.145705426356885,8.392516341676515,0.9408756970372353,0.9362276062236343,0.9400801420655844,0.9369533103838008,0.2750310841785511,0.26648021815061673,0.27218156383303077,0.26730031864168835
2,84.60190757887517,136.4573945473251,156.04567729766805,5.5513781223084235,5.746418996421205,5.457333333333445,5.7146218266750015,0.966007310944492,0.9640175771114295,0.9675789413387844,0.9646232974325043,0.3838776096314618,0.376192068645753,0.3845857252046268,0.3756721210555203
2,83.59955675582991,66.38066872427983,159.69314386145405,5.452784668389737,5.916059755946647,5.61381050818288,5.777979505535459,0.9750597884010139,0.9733709267136683,0.9758699896614903,0.9733649146645348,0.2910027615761599,0.2737049003198306,0.28699640241780083,0.2859891958057693
2,80.57025977366256,120.3046073388203,154.95497685185185,8.095803617571354,8.499322839651786,8.145705426356885,8.392516341676515,0.9408756970372353,0.9362276062236343,0.9400801420655844,0.9369533103838008,0.2750310841785511,0.26648021815061673,0.27218156383303077,0.26730031864168835
2,87.72233796296297,109.65946159122085,156.45861796982166,6.90696813092184,7.092216456379051,6.677942291128549,6.92500880999496,0.9629647335231716,0.9598110259323692,0.9631869580851264,0.961950366099809,0.29645615432426925,0.29747695338368974,0.3114410370899616,0.2979230697536159
2,81.65709276406035,97.0011779835391,149.27163580246915,6.189079242032792,6.337962611075681,5.819779500430756,6.116419756499339,0.966509772283263,0.9659715161040123,0.9692007443108231,0.965856355179507,0.2920076433816862,0.28506011182282454,0.3003787189843956,0.2937352980498117
2,86.82514746227709,89.26997256515774,160.11808470507543,6.347602067183707,6.501468332389687,6.0940913006031465,6.361373011705939,0.957397464073783,0.9564503155997388,0.959710953595383,0.9567228883413955,0.28878917439665003,0.28379887034949947,0.29631053780094807,0.2887936575403969
2,86.86641632373114,88.53644290123457,145.67297067901234,5.543830318690773,5.807611316870086,5.530763135228282,5.653162615221474,0.9737217188067758,0.9704038153501171,0.9721427444138026,0.971631955163286,0.3035817446264384,0.29792425765406455,0.3078553685590051,0.3028918643937342
2,80.75383316186557,137.50541580932784,151.34177812071331,6.8101627906980875,7.009395599840381,6.655712316968522,6.91118834731495,0.9547714573788756,0.9536045549645634,0.9585496063379608,0.9546357384460356,0.34345989415458483,0.33040114699996365,0.33536354499992604,0.33037845029299645
2,81.33741941015089,126.30435956790123,145.20899605624143,7.879150732127841,8.294045653045902,7.8196709732993295,8.090454457512315,0.9564984060279048,0.9525380858621573,0.9569580256130301,0.954049837298357,0.22643113993528213,0.21890898188042773,0.22576116399220567,0.2219146207846611
2,81.57679098079561,95.27165209190672,144.86232767489713,6.105397932816773,6.371976962729247,6.22317743324749,6.389368928014332,0.9676453685265577,0.9663567159807118,0.9695385128894081,0.9662517990117685,0.2400243343094149,0.2275732731563988,0.22934986532553248,0.2284805587638491
2,83.42920524691358,85.6635390946502,152.55580761316872,8.342037898363742,8.581715288622906,8.526894056847771,8.606663983361708,0.9337317311889404,0.9301444794288503,0.9297972094894537,0.9288075599513811,0.3042372632667111,0.2995017032893333,0.30525335605054105,0.30075335880646664
2,76.5878249314129,97.45923696844993,153.81499314128945,10.893283376400538,11.000825721038513,10.722335055986981,10.925574549827624,0.8929954047358677,0.8916561361187072,0.8966695235419404,0.8933389034976578,0.2540199696625811,0.2493923753798677,0.2548858510782671,0.2499556173565593
2,80.0000805898491,111.23751028806585,159.74104938271606,10.561399655470266,10.626720540070927,10.549720930233303,10.746537326737824,0.889322351983965,0.8898091903264606,0.8906061216507615,0.8866972314255495,0.3360737065761932,0.3250456160216095,0.32853046024698324,0.323113927299613
2,81.52973593964334,91.39620027434842,145.8946407750343,6.964807062876994,7.123897023258903,6.8951748492681215,7.0150659540367215,0.9611619404758319,0.9600976179550202,0.9616743784635547,0.959780002301079,0.27188476321276495,0.26761007865240594,0.27364567326919514,0.2713188756983721
2,75.4003755144033,117.91102794924554,156.95329475308642,9.34873298880345,9.593689971117831,8.959548664944654,9.549753147414446,0.9244758398069214,0.9214926317365998,0.930652613681142,0.9213865233523981,0.30861175669603735,0.30072532608593444,0.3157206312604197,0.30226102735615495
2,80.0000805898491,111.23751028806585,159.74104938271606,10.561399655470266,10.626720540070927,10.549720930233303,10.746537326737824,0.889322351983965,0.8898091903264606,0.8906061216507615,0.8866972314255495,0.3360737065761932,0.3250456160216095,0.32853046024698324,0.323113927299613
2,78.29541495198903,138.83874828532237,171.05641203703703,4.764280792420478,5.131010661820878,4.963779500430763,5.0128332250800804,0.9583029901710044,0.9537688093423241,0.9575148052145608,0.9554015100010592,0.42614117862899364,0.4033294767736884,0.4106457007124119,0.4097155438745444
2,83.9910768175583,82.60805898491084,155.0948439643347,9.08630232558197,9.275573167867517,9.185212747631915,9.311804701428397,0.9276589717956242,0.9270223228557659,0.928736831463114,0.92672412054753,0.24329149996050017,0.23103178766380947,0.231487739722125,0.22974991751368937
2,83.9910768175583,82.60805898491084,155.0948439643347,9.08630232558197,9.275573167867517,9.185212747631915,9.311804701428397,0.9276589717956242,0.9270223228557659,0.928736831463114,0.92672412054753,0.24329149996050017,0.23103178766380947,0.231487739722125,0.22974991751368937
