label,R,G,B,dissimilarity 0,dissimilarity 45,dissimilarity 90,dissimilarity 135,correlation 0,correlation 45,correlation 90,correlation 135,homogeneity 0,homogeneity 45,homogeneity 90,homogeneity 135
1,115.41750192901235,142.83846643518518,101.10894483024691,7.5763636363645,8.049805327550567,7.5980633255639765,7.720213944634971,0.956087934856392,0.9531313797200563,0.9608167032009111,0.9566944017527528,0.24136173169772224,0.22923571910955295,0.233862165629154,0.23435454730333052
1,109.60122685185185,134.24682484567901,104.10392939814815,8.368012820512606,8.636186838739386,7.631099456099445,8.633106800663182,0.9488559361438891,0.9464916098461965,0.9596877567956815,0.9452504339588456,0.23126351586014407,0.225174813500814,0.23918228747195575,0.22739411295718545
1,115.4187287808642,142.83675540123457,101.11256558641975,7.5752622377631535,8.04833845697842,7.5974242424249026,7.719741893200844,0.9560902571982659,0.9531366929096379,0.9608195636814314,0.9566966463907838,0.24142254662010137,0.22921370759954443,0.23381367303014394,0.2343296873122882
1,109.5976523919753,134.24755015432098,104.10638310185185,8.369586247086051,8.636857854001029,7.632509712509718,8.633274554478538,0.9488544670251478,0.9464947805267602,0.9596854776082135,0.9452546279418432,0.2310500873130649,0.22512239081701435,0.23899181636321068,0.22728433817402258
1,95.42766975308642,128.51526234567902,73.89561342592593,8.442319347320465,8.75114306669744,8.518750971252276,8.891757825912187,0.9451940901287087,0.9422852513174423,0.9475655880440463,0.9394417061804384,0.2196384599610302,0.2102537194535719,0.21446043806806675,0.20982310447994945
1,95.42681134259259,128.5159413580247,73.8945486111111,8.44154234654334,8.750760744048415,8.5181468531481,8.890802019289394,0.9451984567308793,0.9422853613714064,0.947567270505346,0.939445740219236,0.21961565286411233,0.21026616506298848,0.21450532936835856,0.20991930493814606
1,80.1581674382716,114.8697337962963,60.72563657407407,9.726884226885538,9.942128834932005,9.936946386947717,10.178306700791534,0.9373856523868661,0.9354830978273297,0.9394080292858418,0.9332669223450762,0.18380835447402818,0.17832129717553977,0.1780676548820149,0.17644003049732082
1,80.15906442901235,114.86945794753086,60.727845293209874,9.727261072262387,9.942041056772972,9.936713286714534,10.178710480324076,0.9373873066140744,0.9354834687285796,0.9394088996127579,0.9332667758357517,0.18368045210738168,0.17840088772082363,0.17818430823262937,0.17646276641921504
1,90.88774305555556,117.87879436728394,71.52121913580247,7.678752913754417,8.034580693488673,7.581993006994765,8.109092646923287,0.9610602491254213,0.957333809708786,0.9643132367914742,0.9573036410792211,0.23206999003260464,0.22389743622586838,0.23094992900317646,0.2226004851306971
1,100.58739390432099,137.22762152777779,96.02918595679013,8.4272163947177,8.700181018072445,7.906561771563027,8.273029087733226,0.9483406782529823,0.9457687633589212,0.9539154269580186,0.9482350615819941,0.2645454180922508,0.25760019720528915,0.29043608138303495,0.2753929071336037
1,100.59377893518518,137.22424575617285,96.0289737654321,8.427105672107004,8.699966449238756,7.906113053614294,8.27297837146342,0.9483446650204276,0.9457762105599751,0.9539204874091819,0.9482407469945705,0.2645716048882799,0.2574605278610123,0.29041722500387435,0.27548683371547944
1,127.49408564814814,151.9918711419753,114.74237075617285,6.702443667443506,7.501299116757594,7.164679487179316,7.581735120627611,0.9535555929143553,0.9393490194124114,0.9434662015147498,0.9387338386114957,0.3005333993459668,0.2995058678896057,0.3079978503512497,0.29021661313835473
