label,R,G,B,Contrast,Homogeneity,Energy
1,15.974724845476896,38.8578601900998,6.3126475341406065,341.1852714492709,0.4814833957029765,0.41871659377403797
1,16.28482495040708,39.19008601211676,6.6652527898409195,346.9647223849308,0.4798534423377101,0.4162342876687228
1,25.96268310502283,50.21850593607306,3.4341680365296803,167.33511172413796,0.46774682757212555,0.38487159200733195
1,25.998953424657536,50.26657534246576,3.463917808219178,168.871312183908,0.4669795690517379,0.38391300279765095
1,57.59800124519031,80.58048584858037,37.28962453585812,386.7227196079315,0.49703600160529005,0.3525044447761104
1,57.55494121804292,80.55394001772433,37.23802485893452,386.5801788896659,0.49658909254918127,0.3535378135057201
1,48.50914706968059,78.52526436931362,13.257737461909828,344.0795363446879,0.3805060530524984,0.2886393677065059
1,30.543475921899066,56.6873768347377,3.950530035335689,269.24651100528615,0.5032025787085675,0.3793111360779483
1,52.403084489609796,82.97937702212668,17.310471992414538,463.09646610404184,0.3667135630512877,0.2724360537620349
1,25.825386709209475,51.5295401155125,9.05602383713121,237.20203787098717,0.5051218982899836,0.43325573201274015
1,25.553887102566,51.226689856884015,8.772272613888363,239.00522562832288,0.505962532581546,0.4342583184104202
1,26.320576519268776,45.35404057559288,19.125787425889328,225.43795496894415,0.49112458396299113,0.3860340942820714
1,59.07386902240778,84.99992100468593,10.534621797328278,329.6016323851131,0.3968679101079479,0.29532114149997557
1,64.96712954559206,91.25882730615895,16.5853838499963,451.7420178432144,0.3708608041960545,0.26040641118034197
2,35.53228410908956,51.67305279607099,6.353944264612866,376.03017570664633,0.4218772673858674,0.3403169711185657
2,33.986313948729396,50.08801428730885,5.264914983071027,315.1953938794769,0.4286770816752298,0.34787911481827916
2,57.249610226559376,31.01938480853735,22.216385322148035,675.0064461973647,0.44734182118358595,0.39993963395347293
2,67.5060739528933,72.69542146437635,17.776968896159733,673.7793805721046,0.34380393078853844,0.28275746727908
2,43.21459394307928,51.61891348962462,13.938907408815002,594.3830287777657,0.39859922746110876,0.3405718066294578
2,57.430921645836904,31.201225817497004,22.434779432745536,683.3680403835983,0.44606427834523366,0.39913405580824535
2,59.60441870980707,67.22779340836013,26.243747487942123,626.41326936223,0.28823536251648263,0.21686132759958965
2,50.29422863721644,66.42538802660754,24.733685826368752,631.0066406711569,0.3612350303429262,0.2878025750885768
2,65.41458507577651,46.051918340130655,35.38332313016087,878.6506233951416,0.2685811035519866,0.2142255659592779
2,70.24917720239185,47.042022859233725,20.817842527418563,567.5646380239635,0.37702491514892333,0.3175915286296501
2,69.96327308792235,46.78016041905386,20.50032257132678,554.7402361471943,0.37926764841379623,0.31979566499025674
2,40.09451278314031,59.19114325323834,10.424506919373858,405.4714591067904,0.46859990118804046,0.3982635297039548
2,67.16472564070936,54.2976743744722,41.65472383789887,951.274934546219,0.2979026844302991,0.23454518323428414
2,41.34408395989975,60.99971553884712,13.281583959899748,640.6644309340055,0.4283794863203223,0.3598216106405601
2,33.9306664247702,67.82484823876334,21.356434446057087,516.1487196351583,0.3839571341987776,0.2560491820197467
2,38.05830859774821,51.77143039918116,24.503121801432957,570.0484786522633,0.5356346395803259,0.43116201349806194
2,34.885650375939846,53.47308646616541,5.682155388471178,379.1320119703889,0.4640419426094969,0.39748797927387686
2,25.24932922604015,51.23773641292746,9.734427699269949,426.5390564195102,0.3903940164911944,0.32014501149567004
2,32.50887585296579,55.60406182602444,14.903340856324617,494.0469039091039,0.41767237485478353,0.32066941009649624
2,33.44837817108928,50.996777993475256,8.570871299554865,409.9629886255294,0.4272396418391286,0.34383869053872723
2,23.28753892284627,48.94323030792296,7.680419405681774,375.63799075095307,0.37870416846094945,0.28997190579021265
2,28.42406573291376,58.681635764381646,6.617048189054112,339.2646098923186,0.40102866521031916,0.30597094486968046
2,42.47249142763944,61.696458828722356,12.587812167897885,408.42710193752634,0.4599796388687621,0.3849082284015573
2,31.898316230920884,54.67231638418079,8.169267208649432,497.7032087209955,0.378186740139536,0.302761002696966
2,41.211925613265926,50.50422635401204,10.936811561591533,408.0375828186566,0.3609611082330062,0.2733839171805931
2,44.150273111550284,49.00105161671058,10.09723594642073,591.0738411990501,0.3940026894124785,0.3469390502613607
2,54.92242009212495,68.48626601664796,21.35425142630004,769.2222898366671,0.3363798741110204,0.29052520690389233
2,67.07946221045549,77.89914021844211,29.573907128311966,1041.1263956562668,0.28947947633676413,0.23517235482573287
2,43.264710946991805,58.16826587328161,23.866502122177472,464.56765393321155,0.34815917376079575,0.25709602171774654
2,49.46766863527534,70.23142154828412,15.55368683160415,470.48803852327455,0.3633622365438559,0.29680215401523796
2,67.29658790722821,78.15932551517841,29.87463379946462,1038.5406005737063,0.28824405959587796,0.23340089174591838
2,74.41225441561588,80.64949066115989,18.192513353560756,434.88923180948905,0.37377249725908496,0.2672893608546061
2,41.665030888882306,53.4744380922289,16.46439797124059,576.8868258442327,0.40185411162913076,0.3602689094555881
2,56.63212717091888,65.09140375101477,9.973819221348728,355.91512080733634,0.4097221993015042,0.34148510445596525
2,41.73235120840204,53.55716006595772,16.536268517695692,579.0393287565225,0.401127168417084,0.3591838076947368
2,55.698486688268886,64.20911872662555,9.339109498268815,369.71582987870414,0.41258381421845264,0.3446963697681689
2,49.4361620795107,65.94813683079782,6.6286653698757405,397.5091542201393,0.4366844205719661,0.35643299489441505
2,52.62785608523981,69.21065957302675,9.494234603027136,421.4976688615382,0.42599175417642,0.3413718232498188
2,52.66236877645883,78.76552513304426,15.482435359770117,520.1320674047801,0.3494062545356104,0.2820796291282187
2,46.72659511409634,59.36501478703812,17.27678228978791,557.3323626783697,0.3622618801576676,0.2954996390246615
