R,G,B,label
88.71219564471879,114.97114540466393,71.91650720164608,1
105.78254029492456,138.90638203017832,79.89974451303155,1
90.34816615226337,119.32201731824416,90.46203617969822,1
107.51822702331961,144.79153377914952,90.83061985596707,1
87.50085390946502,119.97614111796982,71.47519975994513,1
71.80425411522634,98.85684927983539,66.52696416323731,1
114.4373182441701,145.1449794238683,98.24285665294924,1
90.04945644718794,119.08739711934156,90.07730366941016,1
95.36397890946502,133.02830504115227,80.15195216049382,1
86.90115569272977,119.53580161179698,70.56776491769547,1
101.72965620713306,133.40485339506174,95.93129458161866,1
99.98657407407407,132.57025891632372,90.05402091906721,1
115.71856910150892,146.0064557613169,100.56793724279835,1
106.66948731138545,131.3557304526749,74.79517661179698,1
94.85730366941016,132.67768432784638,79.3450300068587,1
98.12860510973937,130.3443887174211,77.85441872427984,1
102.23446587791496,133.7448602537723,96.68689557613169,1
129.3702271947874,155.28971536351165,108.36419667352537,1
108.59124314128944,143.88212191358025,88.61864283264747,1
101.60336248285323,132.3286822702332,93.27309070644719,1
97.6637457133059,130.02690243484224,77.1146836419753,1
104.12344050068587,135.67893004115226,90.5519933127572,1
96.2047342249657,134.65240569272976,88.66675840192043,1
132.44412465706446,157.58434756515774,113.04639317558299,1
109.20041923868312,144.26104509602195,89.74558899176955,1
102.47257373113855,132.9763820301783,94.6361025377229,1
95.96639574759945,124.99592421124828,83.17621742112483,1
106.06044067215363,137.03150977366255,93.78808556241427,1
114.61665723593964,142.08696502057614,99.38258659122086,1
100.43145061728396,132.94145747599453,90.78015775034294,1
95.89645404663924,134.43189043209875,88.23041752400549,1
96.53706790123456,125.41987997256516,84.02030264060356,1
116.49679955418381,144.62893861454046,94.69014917695473,1
116.60422582304527,144.91932956104253,76.2136865569273,1
114.61367884087791,142.08125600137174,99.3768792866941,1
106.23704561042524,139.18903892318244,80.76232167352538,1
88.80459362139918,115.04324159807956,72.06070130315501,1
107.55505229766804,144.82726594650205,90.86339077503429,1
102.08781893004115,126.82509516460905,87.77994598765432,1
116.96393689986283,145.14646604938272,76.97903206447188,1
103.55063957475994,119.41537465706448,71.58289437585734,2
103.5540749314129,119.41441529492455,71.58105452674897,2
118.26051011659808,107.41129372427983,114.82425068587105,2
111.20930641289438,124.47430898491083,84.39350137174212,2
96.68077760631002,114.01174897119341,91.62476165980796,2
118.25950874485596,107.41211505486969,114.82176697530865,2
95.07405521262002,108.18730624142661,78.90768004115226,2
98.13035836762688,120.98958762002744,89.98510373799725,2
97.32957904663922,85.67968192729766,87.4659627914952,2
118.77609310699589,107.59886574074073,97.79684070644718,2
118.778530521262,107.59620541838134,97.80422582304527,2
117.0715663580247,139.69496399176955,92.27143689986282,2
106.16298268175584,101.61884773662551,102.15695130315501,2
102.11512345679013,129.14802126200274,88.61780435528121,2
73.23931670096022,115.00716735253772,77.06504029492456,2
124.13446502057613,140.4671416323731,115.36379115226337,2
102.11498028120714,129.14934327846365,88.6172385116598,2
79.48486196844993,112.51637431412894,78.10047582304527,2
89.71054612482853,118.72916237997256,81.08084705075446,2
96.50776234567901,119.87672239368999,81.73667352537723,2
74.30616855281207,103.95310185185186,64.45772633744856,2
79.31230366941016,117.59027692043895,73.9172170781893,2
117.0698482510288,139.69475394375857,92.27346965020575,2
81.17120113168724,110.76402949245542,70.62414437585734,2
86.87892661179698,101.29953017832648,64.46263203017833,2
107.6812122770919,116.35798096707819,80.05599365569273,2
105.89693329903979,125.29134859396433,80.92769032921811,2
107.89188443072702,123.2200891632373,81.48119341563786,2
89.19622942386832,108.77462534293552,76.83343792866941,2
105.07257716049382,132.45379115226336,82.29171724965707,2
107.89686128257887,123.21628686556927,81.48054955418381,2
116.47260116598079,131.56935099451303,79.32358196159122,2
104.38111368312757,121.49205332647462,88.31141803840877,2
121.02724879972565,130.05198388203019,66.74250171467764,2
104.38460991083676,121.49162379972564,88.3032853223594,2
121.01894375857339,130.05454646776406,66.74362482853223,2
119.40518775720165,137.60985939643348,74.15922410836762,2
119.40375342935528,137.61026320301784,74.160033436214,2
102.8601140260631,137.42723079561043,86.5087757201646,2
92.44305469821674,113.07842849794238,79.47644633058985,2
