R,G,B,label
119.11251457475994,141.2478120713306,128.50416066529493,3
117.6451225994513,133.22875171467763,116.6149151234568,3
117.6451225994513,133.22875171467763,116.6149151234568,3
143.21795781893005,164.35412808641976,151.89379458161866,3
143.21795781893005,164.35412808641976,151.89379458161866,3
135.94821073388204,157.54388803155007,136.37280349794239,3
135.94821073388204,157.54388803155007,136.37280349794239,3
118.86013460219479,143.3093758573388,121.54983624828532,4
111.84513374485597,140.72362054183813,133.73461676954733,4
95.07924554183813,123.15312414266118,107.7512920096022,4
95.07924554183813,123.15312414266118,107.7512920096022,4
97.6183067558299,127.1239566186557,115.57287294238684,4
100.84453703703704,137.06739711934156,127.02667181069958,4
100.84453703703704,137.06739711934156,127.02667181069958,4
143.81965020576132,156.5849785665295,141.29863940329219,4
143.81965020576132,156.5849785665295,141.29863940329219,4
117.62745970507545,138.91559585048012,130.0414317558299,4
118.86013460219479,143.3093758573388,121.54983624828532,4
117.62745970507545,138.91559585048012,130.0414317558299,4
115.28969650205761,141.34115226337448,134.20493912894375,4
115.28969650205761,141.34115226337448,134.20493912894375,4
135.84732338820302,156.6842524005487,145.82484310699587,4
135.84732338820302,156.6842524005487,145.82484310699587,4
119.50803240740741,143.07905521262003,125.24581447187929,4
119.50803240740741,143.07905521262003,125.24581447187929,4
131.33979423868314,149.9340715020576,139.72523405349793,4
118.17417095336077,146.605911351166,120.4053549382716,4
120.08552640603567,139.3259122085048,126.69230195473251,4
126.35532578875171,145.39309927983538,137.56870284636489,4
126.35532578875171,145.39309927983538,137.56870284636489,4
132.768268175583,149.64931841563785,142.7846784979424,4
132.768268175583,149.64931841563785,142.7846784979424,4
125.55164523319615,143.26001371742112,135.55579303840878,4
125.55164523319615,143.26001371742112,135.55579303840878,4
108.86392918381344,143.72773748285323,121.63574074074074,4
108.86392918381344,143.72773748285323,121.63574074074074,4
99.15234910836763,127.32941358024691,111.90798696844993,4
118.17417095336077,146.605911351166,120.4053549382716,4
99.15234910836763,127.32941358024691,111.90798696844993,4
102.94690757887517,135.88860939643348,116.26587105624142,4
102.94690757887517,135.88860939643348,116.26587105624142,4
108.67797153635117,141.16729852537722,112.19459962277092,4
108.67797153635117,141.16729852537722,112.19459962277092,4
115.81174811385459,141.6288297325103,123.18298525377229,4
115.81174811385459,141.6288297325103,123.18298525377229,4
106.39864283264747,132.34409379286694,115.74960819615912,4
111.84513374485597,140.72362054183813,133.73461676954733,4
121.2342566872428,142.16662294238682,126.87375943072702,5
121.95763288751715,140.72643347050754,123.74237139917696,5
121.85798096707819,136.90490912208506,125.20938957475994,5
121.85798096707819,136.90490912208506,125.20938957475994,5
162.91243741426612,177.1203335048011,157.83195044581618,5
162.91243741426612,177.1203335048011,157.83195044581618,5
134.405997085048,157.3620018861454,134.0586651234568,5
134.405997085048,157.3620018861454,134.0586651234568,5
146.2685931069959,158.72407064471878,138.24977880658437,5
135.28014231824417,144.3096536351166,131.74777091906722,5
121.2342566872428,142.16662294238682,126.87375943072702,5
127.97523062414267,146.48228995198903,125.51058470507544,5
127.97523062414267,146.48228995198903,125.51058470507544,5
124.76957733196159,137.89972307956106,133.4715500685871,5
124.76957733196159,137.89972307956106,133.4715500685871,5
137.84579646776405,156.52606481481482,139.13283950617284,5
117.0716426611797,138.02862911522635,129.72092592592594,5
117.0716426611797,138.02862911522635,129.72092592592594,5
121.46331447187929,138.78682784636487,126.65973165294925,5
127.86963477366255,143.9133916323731,130.5491546639232,5
121.46331447187929,138.78682784636487,126.65973165294925,5
112.42850137174212,143.56096021947874,149.3375840192044,5
112.42850137174212,143.56096021947874,149.3375840192044,5
138.85192472565157,166.1420910493827,164.74543724279835,5
123.40903635116598,147.64281121399176,119.2297719478738,5
123.40903635116598,147.64281121399176,119.2297719478738,5
123.03924639917696,151.34240483539094,147.29782235939643,5
123.03924639917696,151.34240483539094,147.29782235939643,5
126.42590449245542,144.27050325788753,123.67256944444445,5
127.86963477366255,143.9133916323731,130.5491546639232,5
126.42590449245542,144.27050325788753,123.67256944444445,5
127.4534456447188,148.45787722908094,131.91635288065842,5
127.4534456447188,148.45787722908094,131.91635288065842,5
115.66445816186557,136.15778549382716,115.05743227023319,5
115.66445816186557,136.15778549382716,115.05743227023319,5
131.8827280521262,146.73747170781894,135.47388203017832,5
131.8827280521262,146.73747170781894,135.47388203017832,5
147.6903172153635,164.77873628257888,154.58101508916323,5
147.6903172153635,164.77873628257888,154.58101508916323,5
121.95763288751715,140.72643347050754,123.74237139917696,5
