label,H,S,V,correlation,homogeneity,contrast
1,86.45389060356653,95.81981481481482,165.12230538408778,0.9601481004285378,0.27005657817464057,178.21713867355726
1,84.15671982167352,100.01221965020576,166.3839188957476,0.9620457436495566,0.3448516366082517,174.90192075796728
1,86.17697445130315,109.21515089163238,165.5947299382716,0.9713026836542689,0.4486198415096674,150.2978682170543
1,86.17697445130315,109.21515089163238,165.5947299382716,0.9713026836542689,0.4486198415096674,150.2978682170543
1,89.31724022633745,95.98878515089163,165.66568930041151,0.9686656688233053,0.3353347330668848,167.49338415159346
1,89.31724022633745,95.98878515089163,165.66568930041151,0.9686656688233053,0.3353347330668848,167.49338415159346
1,92.30587105624143,84.21889574759945,148.58572359396433,0.9750709779188235,0.29519070353103116,156.07437639965548
1,83.79218621399177,96.90040037722908,168.4776148834019,0.9666850376437176,0.4075116315526063,96.46810766580535
1,83.79218621399177,96.90040037722908,168.4776148834019,0.9666850376437176,0.4075116315526063,96.46810766580535
1,82.25534465020576,94.22554783950618,149.1321407750343,0.9536076450615545,0.25916000871506273,248.76294315245482
1,86.45389060356653,95.81981481481482,165.12230538408778,0.9601481004285378,0.27005657817464057,178.21713867355726
1,82.25534465020576,94.22554783950618,149.1321407750343,0.9536076450615545,0.25916000871506273,248.76294315245482
1,88.58502572016461,95.91119341563785,163.52170010288066,0.9652713679745263,0.33897593869394366,156.57774849267875
1,88.58502572016461,95.91119341563785,163.52170010288066,0.9652713679745263,0.33897593869394366,156.57774849267875
1,88.79926611796982,99.01414094650205,157.2561694101509,0.9667701585239217,0.3039027983074277,168.18190267011195
1,88.79926611796982,99.01414094650205,157.2561694101509,0.9667701585239217,0.3039027983074277,168.18190267011195
1,88.54326303155007,90.97548182441702,168.879704218107,0.9790967915087055,0.36304363450734906,152.0950301464255
1,85.4199537037037,112.8733573388203,164.42500771604938,0.9564995567261307,0.33988905297150174,256.6873100775194
1,85.4199537037037,112.8733573388203,164.42500771604938,0.9564995567261307,0.33988905297150174,256.6873100775194
1,86.29624056927298,100.96702589163237,161.5925342935528,0.9564656033616175,0.36726625855698686,242.50427045650304
1,88.70485768175583,78.05029835390947,192.36911093964335,0.9722291868715139,0.34760395158975615,179.87236089577954
1,86.29624056927298,100.96702589163237,161.5925342935528,0.9564656033616175,0.36726625855698686,242.50427045650304
1,91.94947530864198,97.29442129629629,173.81135288065843,0.9610758893157504,0.33901496708071716,183.35369681309217
1,91.94947530864198,97.29442129629629,173.81135288065843,0.9610758893157504,0.33901496708071716,183.35369681309217
1,88.9186359739369,94.40470764746227,175.16066958161866,0.9649471287133337,0.3355543628513237,143.56810594315246
1,88.9186359739369,94.40470764746227,175.16066958161866,0.9649471287133337,0.3355543628513237,143.56810594315246
1,88.95129458161865,91.23921553497942,168.33874828532237,0.9610939078448094,0.33992413361821044,198.4447881136951
1,88.95129458161865,91.23921553497942,168.33874828532237,0.9610939078448094,0.33992413361821044,198.4447881136951
1,85.88078275034293,103.56994341563787,171.807313957476,0.9541200988351922,0.32097010331297837,202.3663652024117
1,85.88078275034293,103.56994341563787,171.807313957476,0.9541200988351922,0.32097010331297837,202.3663652024117
1,88.70485768175583,78.05029835390947,192.36911093964335,0.9722291868715139,0.34760395158975615,179.87236089577954
1,85.9603669410151,94.74444787379973,158.52758316186558,0.9689550997622931,0.34555105893592325,127.68421791559
1,86.1833744855967,90.42223165294925,147.14816015089164,0.9665521734347502,0.27907277644812895,210.59518432385875
1,86.1833744855967,90.42223165294925,147.14816015089164,0.9665521734347502,0.27907277644812895,210.59518432385875
1,90.22464334705076,82.80881687242798,139.45508916323732,0.9682025436648379,0.31724153267063715,104.05808354866495
1,90.22464334705076,82.80881687242798,139.45508916323732,0.9682025436648379,0.31724153267063715,104.05808354866495
1,89.65477280521262,93.29853052126201,180.21388717421124,0.9545400099815518,0.4302096260279584,186.33214470284236
1,89.65477280521262,93.29853052126201,180.21388717421124,0.9545400099815518,0.4302096260279584,186.33214470284236
1,87.59135716735254,93.75981910150891,167.84950102880657,0.9601173354799221,0.29862387150203545,135.80987769164514
1,87.59135716735254,93.75981910150891,167.84950102880657,0.9601173354799221,0.29862387150203545,135.80987769164514
2,54.73797839506173,91.91657836076817,146.8414283264746,0.9729961766539408,0.3665713403909035,172.89895004306632
2,76.85521433470508,96.2001183127572,160.53438443072702,0.9460038374635332,0.3429982115872238,277.7761567614125
2,76.85521433470508,96.2001183127572,160.53438443072702,0.9460038374635332,0.3429982115872238,277.7761567614125
2,33.47815072016461,103.16163923182442,147.15987825788753,0.9490744186824345,0.3731012732999075,181.86460895779504
2,33.47815072016461,103.16163923182442,147.15987825788753,0.9490744186824345,0.3731012732999075,181.86460895779504
2,55.77607338820302,109.51360082304527,150.51608196159123,0.9533375935144636,0.3459690227173528,178.31143238587427
2,55.77607338820302,109.51360082304527,150.51608196159123,0.9533375935144636,0.3459690227173528,178.31143238587427
2,75.72920696159122,143.89661436899863,171.58480281207133,0.9449623715058291,0.3548608365550491,247.0560594315245
2,83.86987825788752,121.00810956790123,158.31599451303154,0.9570206005628107,0.2552852277310722,190.73867355727825
2,54.73797839506173,91.91657836076817,146.8414283264746,0.9729961766539408,0.3665713403909035,172.89895004306632
2,87.6653926611797,106.63057270233196,185.1627880658436,0.8925072369525611,0.2617274825579056,426.6070172265288
2,89.59117969821673,122.98317729766804,182.47041666666667,0.9062209699346181,0.26384490909810915,182.18497071490094
2,92.32426697530865,112.80632030178326,175.543926611797,0.9483440240086229,0.2398115892963849,167.3924177433247
2,87.6653926611797,106.63057270233196,185.1627880658436,0.8925072369525611,0.2617274825579056,426.6070172265288
2,93.59321673525378,112.45109910836763,178.95216306584362,0.9567723487957988,0.22603843099857612,121.20638070628769
2,92.28318930041152,104.36752743484224,171.88756687242798,0.9503842387818193,0.25390162370363956,150.73050301464255
2,96.22289951989026,112.54703875171468,179.96991769547324,0.9177391198891753,0.19708219578298486,229.87070801033593
2,85.83170781893004,123.09601937585734,188.78814900548696,0.929330692499916,0.2999497497326426,269.8403970714901
2,85.83170781893004,123.09601937585734,188.78814900548696,0.929330692499916,0.2999497497326426,269.8403970714901
2,87.08993569958848,109.26939043209876,181.7315534979424,0.9377809349345881,0.2397021987036688,289.3138587424634
2,80.57025977366256,120.3046073388203,154.95497685185185,0.9408756970372391,0.27503108417854394,282.11024289405685
