label,R,G,B,Contrast,Homogeneity,Energy
1,90.62866368120457,109.90619375216338,82.56954395984769,422.09201260595523,0.4271282818821482,0.18635908174642432
1,51.85161892109615,61.66769648232684,21.7444394194214,451.28811764371414,0.45229743668772765,0.3818652105627758
1,91.30291407061267,110.62511465905158,83.30999588958117,421.72875570528146,0.4247150893759695,0.18360313464585037
1,51.33645858360303,61.159749565414025,21.206717356586626,463.0667993404219,0.4537016985560189,0.3852148732234618
1,47.906182957897556,61.35724222311612,25.189020419108914,354.93823825414484,0.43173003247565567,0.3548966786242838
1,48.000609364823966,61.50406083591924,25.30490748189863,355.74912480919147,0.4310953761642241,0.3543938035659979
1,58.93381573201921,76.07715122704477,18.916317794650222,405.7590161528557,0.46440995555472564,0.3252909636258576
1,66.70494078101038,84.12600939453394,26.86535874479046,498.25976296205135,0.44443304026429714,0.2882698320607285
1,55.33406827880512,77.78428876244666,42.225552394499765,661.0811394728063,0.42924030011620673,0.3181051953658078
1,53.18261180679785,79.75759598183569,16.92779826613458,417.02853109104103,0.3746441441166606,0.29624822596947964
1,59.55055087044435,80.43617300389604,21.381780342259702,557.8011518220636,0.31061202829201406,0.2537843006413235
1,35.72705733526807,51.87083975146036,6.5048405700040925,379.9901436510432,0.42084285357187795,0.3392169586325854
1,97.51360150343106,97.93380626760892,26.57161099323727,921.6818136368181,0.36832401731146036,0.3129195925839294
1,62.898833160723974,84.23114859200079,25.667392612319375,601.0772078244464,0.29663390472571205,0.23214636540971784
1,48.597492427733805,65.9614500390268,13.911905973365869,564.055043167434,0.43288272783953613,0.3671306039550326
1,48.41979391714595,65.7453241089767,13.682966463585192,559.998468641311,0.4335698305411247,0.36772287295251
1,32.44276047460141,55.31910787117962,8.761394936172467,554.1896293853512,0.37132730120475055,0.29659413923993894
1,33.39314847184703,56.44354507654007,9.920652576937337,589.9502771448747,0.3651396510342276,0.28902147687236357
1,32.409127941805735,53.633220367993154,23.20267864783911,638.4027224715907,0.3449670145319212,0.2665047847317296
1,33.400645271715874,54.77158579375268,24.443269148480958,669.4465766642829,0.34123982149299503,0.26285759438966094
1,46.70445576409206,59.340317422078805,17.24373571616494,563.8942395402094,0.36211710801829483,0.29516579245890456
1,35.86206231174699,59.29201807228916,18.59273343373494,576.6438914241501,0.4004320481958785,0.298669870739545
1,48.492705241534104,67.9122803838243,18.273532407988704,448.5747960156002,0.4415956441199012,0.35282947985559104
1,104.58412000945668,104.86958368030406,32.9807899939917,944.8917259789173,0.34880608259916407,0.2786011428369223
1,27.59972703313253,50.11940731676707,9.656264118975903,299.0731528999353,0.44323866722382493,0.3529472018215859
