R,G,B,label
80.15906442901235,114.86945794753086,60.727845293209874,3
90.88774305555556,117.87879436728394,71.52121913580247,3
100.58739390432099,137.22762152777779,96.02918595679013,3
100.59377893518518,137.22424575617285,96.0289737654321,3
127.49408564814814,151.9918711419753,114.74237075617285,3
96.36430941358024,128.4025675154321,85.33828896604938,3
128.5267052469136,154.7297974537037,107.00943672839506,3
96.36342013888888,128.40329668209876,85.33484760802469,3
106.59236689814814,140.20500578703704,99.3947974537037,3
106.58701003086419,140.20604552469135,99.39379436728395,3
114.64875385802469,148.75113425925926,104.18386959876543,3
114.65214891975309,148.75000964506174,104.18218171296296,3
117.8856963734568,145.3975385802469,118.75806327160494,3
117.8862287808642,145.39492669753088,118.76186149691358,3
105.40390432098765,141.84487075617284,83.23115740740741,3
102.86507330246914,134.83292438271604,88.68930362654321,3
105.40319444444444,141.84566165123456,83.228800154321,3
128.52106288580248,154.73113040123457,107.01510030864198,3
111.6797974537037,134.2925636574074,83.83676890432099,3
88.92107445987655,118.22978202160493,88.88806905864197,3
88.92413966049382,118.22657600308642,88.89224922839506,3
86.7332388117284,113.60599729938272,69.11862075617285,3
86.738125,113.60403356481481,69.11597029320987,3
124.73298804012346,152.37126929012345,117.20215277777778,3
124.72762152777777,152.37194830246915,117.20286265432098,3
103.06598765432099,137.13867669753085,75.1975848765432,3
102.86725887345679,134.83001543209878,88.6876099537037,3
103.07121913580247,137.13495756172838,75.2024749228395,3
105.33485532407407,135.8298109567901,101.45406442901235,3
105.33131172839506,135.8308777006173,101.45836033950617,3
93.66989390432099,116.18184606481482,94.96391203703703,3
114.09361304012346,143.2530150462963,71.31971064814815,3
114.08889660493827,143.2525848765432,71.32302469135803,3
102.11331597222222,129.14444058641976,88.77485146604938,4
73.01027584876543,101.74503086419753,70.88577160493827,4
102.11052083333334,129.1436400462963,88.77877507716049,4
73.00610339506173,101.74706983024691,70.88675733024691,4
79.48649112654321,112.50916280864197,78.21354166666667,4
79.49088348765432,112.5052449845679,78.21451774691359,4
91.50175540123456,120.64697337962963,77.66354359567902,4
91.50374035493827,120.64666473765432,77.66243441358024,4
89.70752700617284,118.73140046296297,81.13794945987654,4
89.71074459876543,118.73003279320987,81.13589699074075,4
96.5089486882716,119.8791724537037,81.82153935185185,4
75.78370756172839,111.20913773148148,74.34435185185185,4
98.678074845679,131.47116705246913,87.72737461419753,4
74.31372685185185,103.94967785493827,64.57643518518519,4
83.29156057098766,110.15751350308642,77.95502314814814,4
83.28486111111111,110.16320601851852,77.94419945987654,4
98.28220293209877,121.64027970679012,93.67967785493828,4
98.28041473765433,121.6416087962963,93.67543595679012,4
86.86522183641975,112.21590856481481,82.42958526234568,4
86.86191550925926,112.21794560185185,82.43331018518519,4
82.27686342592592,123.93789158950618,77.98902777777778,4
82.27516203703703,123.93718557098765,77.99432677469136,4
64.60989197530864,98.59355131172839,62.7429938271605,4
62.890389660493824,96.66831211419753,54.25661651234568,4
98.6794212962963,131.47109375,87.72604166666666,4
62.89401813271605,96.66661072530864,54.259685570987656,4
79.31380979938271,117.59375771604938,74.00997299382716,4
79.31670910493827,117.59204089506173,74.0087037037037,4
102.90802854938272,136.84501929012345,103.61501543209877,4
102.91051697530864,136.8458063271605,103.62077739197531,4
86.45000964506173,118.84771990740741,77.33956983024692,4
86.45307291666667,118.84632523148149,77.34137152777778,4
81.17900462962963,110.76615162037037,70.77248649691359,4
64.61274691358025,98.59306520061729,62.741525848765434,4
75.78439043209876,111.20994598765432,74.34167824074073,4
80.56315779320988,113.42598765432099,89.2106674382716,4
73.24424575617284,115.00473958333333,77.18719135802469,4
73.24590470679013,115.0044212962963,77.18190779320987,4
124.14258294753087,140.47422839506171,115.38249035493827,4
124.14641782407408,140.46916666666667,115.38305169753086,4
100.72284915123457,122.59258680555556,86.73227816358025,5
107.67104359567901,116.36243441358025,80.19238040123457,5
100.72639274691358,122.59221836419754,86.72800733024691,5
105.88930169753087,125.28559413580247,80.9743287037037,5
105.8882388117284,125.28707947530864,80.97263310185186,5
91.37480902777777,108.42856288580246,85.09833719135803,5
91.3708449074074,108.43304591049383,85.0893074845679,5
120.47128472222222,140.44941936728395,99.16891782407407,5
79.34761574074074,105.19175154320988,76.89513117283951,5
79.34565586419752,105.19045910493827,76.90193094135803,5
89.19282021604938,108.76891975308642,76.87482831790123,5
95.75517168209876,117.90237075617284,80.07181712962964,5
107.89391589506172,123.21172453703704,81.57327932098765,5
89.18913194444444,108.77084104938271,76.87411265432098,5
83.67499614197531,113.99385416666667,96.25128858024691,5
83.67968942901234,113.99355902777778,96.24878665123457,5
106.40858024691359,135.66571952160493,116.71085455246913,5
105.08037037037037,132.4606327160494,82.3458912037037,5
105.08275848765432,132.45841435185184,82.35113040123457,5
91.03815779320988,122.96581983024691,99.74583526234568,5
91.04028549382716,122.96661844135802,99.7420524691358,5
96.69611304012345,118.34365547839506,70.82621913580248,5
86.87566165123457,101.30238618827161,64.54816550925926,5
107.88857831790123,123.21442322530864,81.57343171296296,5
96.70024691358024,118.34100308641975,70.82782793209877,5
116.47120949074075,131.56977430555557,79.43587962962962,5
116.47144675925927,131.56922839506174,79.43811728395062,5
96.29706790123457,118.78015625,76.76595486111111,5
96.2977237654321,118.78066550925926,76.7660725308642,5
104.38650655864197,121.49014081790123,88.33792824074074,5
104.3879726080247,121.48797646604939,88.34784336419753,5
106.52299575617283,128.04229166666667,93.72329475308642,5
106.52112075617283,128.0438773148148,93.71967206790123,5
86.87721450617283,101.29867283950617,64.55116898148148,5
95.75308834876543,117.9052488425926,80.07439236111111,5
128.73796103395063,146.38072916666667,98.02810570987654,5
128.73287422839505,146.38404706790124,98.03033950617284,5
109.10799189814814,136.3937075617284,88.89548804012345,5
109.10452160493827,136.3974074074074,88.89101466049382,5
122.96776427469136,139.6502276234568,85.49369598765432,5
