label,H,S,V,correlation,homogeneity,contrast
2,62.156398533950615,150.8840084876543,137.75987461419754,0.9007765697961444,0.2150869954413261,430.0939121989122
2,59.72544945987654,148.90047839506173,131.2347337962963,0.839093339565657,0.18749920644152154,565.1014160839161
2,59.15392361111111,178.00096064814815,144.88918595679013,0.9300550484768427,0.27420935383604106,172.62854506604506
2,64.59488040123456,125.61231481481481,125.83316936728394,0.9018338229933794,0.1634473096735985,475.1121814296816
2,33.82546103395062,149.26901041666667,130.81615547839507,0.9296647124346066,0.24550548628904076,245.3455788655789
2,64.59524305555556,125.59796682098765,125.83293402777778,0.9018335755572809,0.16341900636006382,475.110240870241
2,33.81770640432099,149.25223572530865,130.81104938271605,0.9296667059636377,0.245704069075492,245.33528166278168
2,47.804780092592594,147.6991550925926,138.39658179012346,0.9350169191482846,0.263070887167307,247.36157536907538
2,47.827515432098764,147.70455825617285,138.40016975308643,0.9350108886564412,0.2630029848118077,247.39047785547783
2,63.78144097222222,166.71438078703704,150.164893904321,0.9163413368003291,0.23530598595521707,331.26061383061386
2,65.18385609567902,164.02382716049382,128.99551311728396,0.9405913506467849,0.17889945113099523,294.8008275058275
