label,H,S,V,dissimilarity,correlation,contrast
2,49.79049961419753,149.02661265432099,120.66572916666667,8.22548174048174,0.9602414566481184,261.14250971250965
2,49.74632716049383,149.01522183641976,120.66452160493827,8.225804195804194,0.9602401686473419,261.1513209013209
2,64.77860918209876,127.8766512345679,150.32362847222223,13.767472804972803,0.8904871261656196,563.4214743589744
2,60.070902777777775,170.68644290123456,146.3616512345679,11.497241647241648,0.8674975570775693,338.20029526029526
2,67.04075810185185,160.8328086419753,134.3502237654321,10.777101787101788,0.9319302702272286,313.43325174825173
2,64.71494984567902,127.87140432098765,150.3237750771605,13.76709595959596,0.89048788796911,563.418238150738
2,60.722563657407406,167.97189814814814,128.0539814814815,10.263758741258743,0.9346295725890776,240.27345571095574
2,67.9304436728395,155.7161902006173,135.1621836419753,9.852667055167055,0.9351320756030819,280.53980380730377
2,67.81964699074074,136.70762924382717,122.31019097222222,15.445590520590521,0.867298763471637,497.69057886557886
2,60.598059413580245,153.78736304012347,148.05478780864198,12.087972027972029,0.90749266677794,399.2138655788656
2,60.616655092592595,153.79063464506171,148.0571701388889,12.087496114996119,0.9074921231396417,399.2150135975137
2,63.16222800925926,131.0030825617284,142.76930169753086,9.456717171717171,0.9280816537182855,373.05484071484074
2,61.0482137345679,131.46443094135802,135.28052662037038,13.88612470862471,0.9059573597770996,506.0860042735043
2,69.0972974537037,151.5105825617284,137.11092399691358,11.217111499611502,0.9158123945031511,425.43411616161615
2,70.08966049382715,176.9740162037037,125.5557851080247,8.319574592074591,0.9459706922522171,293.34104312354305
2,73.81647955246913,92.3767611882716,142.76710455246914,7.450151515151515,0.9636170606984347,298.9537529137529
2,69.10051118827161,151.51486111111112,137.11581018518518,11.217179487179488,0.9158093191032235,425.4535897435897
2,70.32454282407407,159.36378086419754,120.44155092592592,10.635532245532245,0.9413645791488482,341.1783954933955
2,67.38175540123457,141.00479359567902,122.20913773148148,9.004370629370632,0.9475144574290092,306.18758741258745
2,66.11854166666667,146.53128086419753,125.19416087962964,10.32548174048174,0.9349804723412819,388.1162587412587
2,66.14244984567901,161.39931712962962,106.68058834876543,9.188158508158509,0.9540520614937772,271.92145299145295
2,67.79011766975309,172.7323225308642,126.28027391975309,9.462577700077702,0.9277131655641039,357.1689374514375
2,63.157546296296296,130.99792052469135,142.77029706790123,9.455975135975137,0.9280862165335623,373.0229098679099
2,66.10576967592593,168.71968171296297,118.15485725308642,11.284559052059056,0.9269594295007546,380.4057750582752
2,58.38708333333334,158.39526041666667,105.85788194444444,9.222418414918417,0.9393368862739101,293.8236732711733
2,60.34973765432099,140.48436921296297,121.34075038580247,13.440574980574983,0.9058952008111599,503.06799145299163
2,58.33079089506173,136.59394675925927,129.00982638888888,15.171052836052835,0.8444944398295917,579.4178088578088
2,59.72530285493827,148.88892939814815,131.23148726851852,15.210479797979799,0.8390979240350686,565.0782381507382
2,63.37369212962963,138.8139949845679,112.5029050925926,10.452066822066822,0.9346451132490574,356.9681196581197
2,62.156398533950615,150.8840084876543,137.75987461419754,11.525551670551671,0.9007765697961444,430.0939121989122
2,59.72544945987654,148.90047839506173,131.2347337962963,15.211283993783992,0.839093339565657,565.1014160839161
2,59.15392361111111,178.00096064814815,144.88918595679013,7.295029137529139,0.9300550484768427,172.62854506604506
2,64.59488040123456,125.61231481481481,125.83316936728394,13.29766317016317,0.9018338229933794,475.1121814296816
2,33.82546103395062,149.26901041666667,130.81615547839507,8.86455710955711,0.9296647124346066,245.3455788655789
2,64.59524305555556,125.59796682098765,125.83293402777778,13.29780108780109,0.9018335755572809,475.110240870241
2,33.81770640432099,149.25223572530865,130.81104938271605,8.864054001553999,0.9296667059636377,245.33528166278168
2,47.804780092592594,147.6991550925926,138.39658179012346,8.253040015540016,0.9350169191482846,247.36157536907538
2,47.827515432098764,147.70455825617285,138.40016975308643,8.253818958818957,0.9350108886564412,247.39047785547783
2,63.78144097222222,166.71438078703704,150.164893904321,10.615963480963483,0.9163413368003291,331.26061383061386
2,65.18385609567902,164.02382716049382,128.99551311728396,10.096386946386946,0.9405913506467849,294.8008275058275
