label,H,S,V,dissimilarity,correlation,homogeneity
1,81.18132716049382,116.68995370370371,153.86913580246915,6.891833721833721,0.9584435030794947,0.2809663529339732
1,81.19347029320987,116.69762152777778,153.87357445987655,6.891373348873349,0.9584419741198947,0.2809152447447688
1,68.98465277777778,157.42969907407408,148.5472125771605,8.246031468531468,0.9461654667925617,0.23098018279553953
1,70.60387924382717,153.8650289351852,142.02415895061728,6.294898989898992,0.9571690653705167,0.33466352410648337
1,68.98430362654321,157.4369675925926,148.54797067901234,8.246181041181039,0.946164476312518,0.23094972560340865
1,69.35071759259259,125.48997878086419,159.8876601080247,8.009432789432791,0.9585294050396702,0.2525945222930189
1,70.17367476851852,142.42794560185186,138.7071277006173,6.658657731157731,0.9570290543896308,0.272700486635536
1,73.7260686728395,135.54481288580246,121.87791473765432,8.77832944832945,0.9595179855925793,0.22465766032334925
1,73.7289949845679,135.54126543209875,121.8776350308642,8.77802836052836,0.9595169053204868,0.22462919488029265
1,69.33872106481482,149.25586033950617,116.95417438271605,6.613047785547786,0.960246709868575,0.2388559052580725
1,69.32653356481481,149.25399884259258,116.95070408950617,6.612400932400933,0.9602490411756012,0.2388868886994192
1,76.8863599537037,124.89889081790123,163.26592206790124,7.116223776223776,0.9437011486437729,0.3353042856316227
1,76.88322723765432,124.89865162037037,163.2644347993827,7.1167463092463095,0.9437020915139442,0.3351988217928646
1,64.68188850308643,158.87030092592593,141.46471643518518,7.856627816627815,0.9415687373405519,0.2147937794693897
1,70.6068113425926,153.87358024691358,142.02373842592593,6.295561383061384,0.9571680026961199,0.33460389169403376
1,64.68613233024692,158.87051697530865,141.46737461419752,7.857397047397049,0.9415672131216425,0.21471243523088657
1,76.46599151234568,131.06941936728396,144.30520833333333,7.547799145299145,0.9575756406235317,0.2550609625172128
1,76.46314043209877,131.07213541666667,144.30749614197532,7.546802641802643,0.9575740372844368,0.2553818819714992
1,79.00005208333333,126.31113233024692,122.2214737654321,7.070458430458431,0.9679250368748459,0.2497852606584452
1,61.614637345679014,161.95001736111112,146.3616550925926,6.851555944055945,0.9432850749063375,0.25986292881331063
1,61.61119405864198,161.94098958333333,146.36034915123457,6.851857031857032,0.9432742903494523,0.25986684247591285
2,49.79049961419753,149.02661265432099,120.66572916666667,8.22548174048174,0.9602414566481184,0.25859077876430736
2,49.74632716049383,149.01522183641976,120.66452160493827,8.225804195804194,0.9602401686473419,0.258540582504482
2,64.77860918209876,127.8766512345679,150.32362847222223,13.767472804972803,0.8904871261656196,0.1695841199138317
2,60.070902777777775,170.68644290123456,146.3616512345679,11.497241647241648,0.8674975570775693,0.16252351583673075
2,67.04075810185185,160.8328086419753,134.3502237654321,10.777101787101788,0.9319302702272286,0.16511571758397725
2,64.71494984567902,127.87140432098765,150.3237750771605,13.76709595959596,0.89048788796911,0.1698103862219866
2,60.722563657407406,167.97189814814814,128.0539814814815,10.263758741258743,0.9346295725890776,0.14111667304196518
2,67.9304436728395,155.7161902006173,135.1621836419753,9.852667055167055,0.9351320756030819,0.17637883764128812
2,67.81964699074074,136.70762924382717,122.31019097222222,15.445590520590521,0.867298763471637,0.10730519366123845
2,60.598059413580245,153.78736304012347,148.05478780864198,12.087972027972029,0.90749266677794,0.17512585154875
2,60.616655092592595,153.79063464506171,148.0571701388889,12.087496114996119,0.9074921231396417,0.17516646654283252
2,63.16222800925926,131.0030825617284,142.76930169753086,9.456717171717171,0.9280816537182855,0.2565571203497175
2,61.0482137345679,131.46443094135802,135.28052662037038,13.88612470862471,0.9059573597770996,0.1490687762798895
2,69.0972974537037,151.5105825617284,137.11092399691358,11.217111499611502,0.9158123945031511,0.21358199715138346
2,70.08966049382715,176.9740162037037,125.5557851080247,8.319574592074591,0.9459706922522171,0.2770647623063508
2,73.81647955246913,92.3767611882716,142.76710455246914,7.450151515151515,0.9636170606984347,0.25334081180613166
2,69.10051118827161,151.51486111111112,137.11581018518518,11.217179487179488,0.9158093191032235,0.2136742083803588
2,70.32454282407407,159.36378086419754,120.44155092592592,10.635532245532245,0.9413645791488482,0.19002772305377533
2,67.38175540123457,141.00479359567902,122.20913773148148,9.004370629370632,0.9475144574290092,0.22133375693641041
2,66.11854166666667,146.53128086419753,125.19416087962964,10.32548174048174,0.9349804723412819,0.20989029569618428
2,66.14244984567901,161.39931712962962,106.68058834876543,9.188158508158509,0.9540520614937772,0.19882406642010625
2,67.79011766975309,172.7323225308642,126.28027391975309,9.462577700077702,0.9277131655641039,0.23519304678660832
2,63.157546296296296,130.99792052469135,142.77029706790123,9.455975135975137,0.9280862165335623,0.25649607155033693
2,66.10576967592593,168.71968171296297,118.15485725308642,11.284559052059056,0.9269594295007546,0.16749526281983632
2,58.38708333333334,158.39526041666667,105.85788194444444,9.222418414918417,0.9393368862739101,0.1708870282769985
2,60.34973765432099,140.48436921296297,121.34075038580247,13.440574980574983,0.9058952008111599,0.1834498112140845
2,58.33079089506173,136.59394675925927,129.00982638888888,15.171052836052835,0.8444944398295917,0.15662212439819057
2,59.72530285493827,148.88892939814815,131.23148726851852,15.210479797979799,0.8390979240350686,0.18764999725613707
2,63.37369212962963,138.8139949845679,112.5029050925926,10.452066822066822,0.9346451132490574,0.18332166168098724
2,62.156398533950615,150.8840084876543,137.75987461419754,11.525551670551671,0.9007765697961444,0.2150869954413261
2,59.72544945987654,148.90047839506173,131.2347337962963,15.211283993783992,0.839093339565657,0.18749920644152154
2,59.15392361111111,178.00096064814815,144.88918595679013,7.295029137529139,0.9300550484768427,0.27420935383604106
2,64.59488040123456,125.61231481481481,125.83316936728394,13.29766317016317,0.9018338229933794,0.1634473096735985
2,33.82546103395062,149.26901041666667,130.81615547839507,8.86455710955711,0.9296647124346066,0.24550548628904076
2,64.59524305555556,125.59796682098765,125.83293402777778,13.29780108780109,0.9018335755572809,0.16341900636006382
2,33.81770640432099,149.25223572530865,130.81104938271605,8.864054001553999,0.9296667059636377,0.245704069075492
2,47.804780092592594,147.6991550925926,138.39658179012346,8.253040015540016,0.9350169191482846,0.263070887167307
2,47.827515432098764,147.70455825617285,138.40016975308643,8.253818958818957,0.9350108886564412,0.2630029848118077
2,63.78144097222222,166.71438078703704,150.164893904321,10.615963480963483,0.9163413368003291,0.23530598595521707
2,65.18385609567902,164.02382716049382,128.99551311728396,10.096386946386946,0.9405913506467849,0.17889945113099523
